package,downloads,registry_name,in_stars,in_forks,in_downloads_90pct,sources
ed25519,128302443.0,ed25519,True,True,True,stars+forks+downloads
ruby-vips,128288515.0,ruby-vips,True,True,True,stars+forks+downloads
axiom-types,128151234.0,axiom-types,True,True,True,stars+forks+downloads
redis-rack,127403690.0,redis-rack,True,True,True,stars+forks+downloads
aws-sdk-firehose,127304152.0,aws-sdk-firehose,False,False,True,downloads
rqrcode,127155990.0,rqrcode,True,True,True,stars+forks+downloads
database_cleaner-core,126925338.0,database_cleaner-core,True,True,True,stars+forks+downloads
gyoku,126801835.0,gyoku,True,True,True,stars+forks+downloads
premailer,125880917.0,premailer,True,True,True,stars+forks+downloads
aws-sdk-elasticloadbalancing,125818294.0,aws-sdk-elasticloadbalancing,False,False,True,downloads
redis-actionpack,125592628.0,redis-actionpack,True,True,True,stars+forks+downloads
rspec-retry,124871744.0,rspec-retry,True,True,True,stars+forks+downloads
xcpretty-travis-formatter,124569636.0,xcpretty-travis-formatter,True,True,True,stars+forks+downloads
kgio,124364435.0,kgio,False,False,True,downloads
danger,124307534.0,danger,True,True,True,stars+forks+downloads
raindrops,124063553.0,raindrops,True,True,True,stars+forks+downloads
tins,123720033.0,tins,True,True,True,stars+forks+downloads
ruby-rc4,123468393.0,ruby-rc4,True,True,True,stars+forks+downloads
snaky_hash,122936793.0,snaky_hash,True,True,True,stars+forks+downloads
tzinfo-data,122903101.0,tzinfo-data,True,True,True,stars+forks+downloads
image_processing,122864376.0,image_processing,True,True,True,stars+forks+downloads
celluloid-supervision,122436584.0,celluloid-supervision,True,False,True,stars+downloads
celluloid-pool,122232623.0,celluloid-pool,True,False,True,stars+downloads
celluloid-essentials,122212001.0,celluloid-essentials,True,False,True,stars+downloads
celluloid-fsm,122203991.0,celluloid-fsm,True,False,True,stars+downloads
celluloid-extras,122201467.0,celluloid-extras,True,False,True,stars+downloads
omniauth-google-oauth2,121968315.0,omniauth-google-oauth2,True,True,True,stars+forks+downloads
statsd-ruby,121906845.0,statsd-ruby,True,True,True,stars+forks+downloads
encryptor,121890339.0,encryptor,True,True,True,stars+forks+downloads
word_wrap,121862776.0,word_wrap,True,True,True,stars+forks+downloads
debase-ruby_core_source,121670636.0,debase-ruby_core_source,True,True,True,stars+forks+downloads
faraday_middleware-aws-sigv4,121221055.0,faraday_middleware-aws-sigv4,True,True,True,stars+forks+downloads
deep_merge,121219001.0,deep_merge,True,True,True,stars+forks+downloads
get_process_mem,120896834.0,get_process_mem,True,True,True,stars+forks+downloads
dry-schema,120256851.0,dry-schema,True,True,True,stars+forks+downloads
aws-sdk-rds,120083591.0,aws-sdk-rds,True,False,True,stars+downloads
declarative-option,120041420.0,declarative-option,True,True,True,stars+forks+downloads
debug,120040842.0,debug,True,True,True,stars+forks+downloads
stripe,119739284.0,stripe,True,True,True,stars+forks+downloads
aws-sdk-cloudfront,119411805.0,aws-sdk-cloudfront,False,False,True,downloads
unicorn,118804315.0,unicorn,False,False,True,downloads
bson,117847417.0,bson,True,True,True,stars+forks+downloads
optparse,117817698.0,optparse,True,True,True,stars+forks+downloads
letter_opener,117801373.0,letter_opener,True,True,True,stars+forks+downloads
sentry-rails,117706519.0,sentry-rails,True,True,True,stars+forks+downloads
dry-validation,117463313.0,dry-validation,True,True,True,stars+forks+downloads
ransack,116214444.0,ransack,True,True,True,stars+forks+downloads
artifactory,115903593.0,artifactory,True,True,True,stars+forks+downloads
google-apis-playcustomapp_v1,115602731.0,google-apis-playcustomapp_v1,True,True,True,stars+forks+downloads
cork,115372734.0,cork,True,True,True,stars+forks+downloads
tty-color,115259971.0,tty-color,True,True,True,stars+forks+downloads
rubygems-bundler,115200886.0,rubygems-bundler,False,False,True,downloads
claide-plugins,115012183.0,claide-plugins,True,True,True,stars+forks+downloads
wisper,114908520.0,wisper,True,True,True,stars+forks+downloads
pastel,114783440.0,pastel,True,True,True,stars+forks+downloads
gitlab,114534328.0,gitlab,True,True,True,stars+forks+downloads
eye,114478505.0,eye,False,False,True,downloads
aws-sdk-states,114151163.0,aws-sdk-states,False,False,True,downloads
roo,113397456.0,roo,False,False,True,downloads
molinillo,113076984.0,molinillo,True,True,True,stars+forks+downloads
aws-sdk-cloudwatchevents,112919770.0,aws-sdk-cloudwatchevents,False,False,True,downloads
aws-sdk-codecommit,112719338.0,aws-sdk-codecommit,False,False,True,downloads
doorkeeper,112688272.0,doorkeeper,True,True,True,stars+forks+downloads
dogapi,112574861.0,dogapi,False,False,True,downloads
pdf-reader,112159332.0,pdf-reader,True,True,True,stars+forks+downloads
sentry-raven,112105125.0,sentry-raven,False,False,True,downloads
aws-sdk-autoscaling,111970074.0,aws-sdk-autoscaling,True,True,True,stars+forks+downloads
aws-sdk-ecs,111591348.0,aws-sdk-ecs,False,False,True,downloads
ascii85,111458713.0,Ascii85,True,True,True,stars+forks+downloads
kostya-sigar,111412874.0,kostya-sigar,False,False,True,downloads
prettyprint,111338380.0,prettyprint,True,True,True,stars+forks+downloads
googleapis-common-protos,111060244.0,googleapis-common-protos,True,True,True,stars+forks+downloads
ansi,110937769.0,ansi,True,True,True,stars+forks+downloads
gli,110187368.0,gli,True,True,True,stars+forks+downloads
premailer-rails,110170382.0,premailer-rails,True,True,True,stars+forks+downloads
rack-timeout,109886581.0,rack-timeout,True,True,True,stars+forks+downloads
cocoapods-downloader,109711113.0,cocoapods-downloader,True,True,True,stars+forks+downloads
nkf,109560921.0,nkf,True,True,True,stars+forks+downloads
systemu,109451816.0,systemu,True,True,True,stars+forks+downloads
capybara-screenshot,109248458.0,capybara-screenshot,True,True,True,stars+forks+downloads
httpi,109083501.0,httpi,False,False,True,downloads
better_errors,108993204.0,better_errors,True,True,True,stars+forks+downloads
geocoder,108662063.0,geocoder,True,True,True,stars+forks+downloads
erb,108522393.0,erb,True,True,True,stars+forks+downloads
yajl-ruby,108358993.0,yajl-ruby,True,True,True,stars+forks+downloads
pundit,108312904.0,pundit,True,True,True,stars+forks+downloads
json-jwt,108295330.0,json-jwt,True,True,True,stars+forks+downloads
diffy,107426199.0,diffy,True,True,True,stars+forks+downloads
will_paginate,107125301.0,will_paginate,True,True,True,stars+forks+downloads
memory_profiler,106485380.0,memory_profiler,True,True,True,stars+forks+downloads
ruby-macho,106454497.0,ruby-macho,True,True,True,stars+forks+downloads
logging,106206047.0,logging,True,True,True,stars+forks+downloads
powerpack,105832650.0,powerpack,False,False,True,downloads
strscan,104893019.0,strscan,True,True,True,stars+forks+downloads
aasm,104333244.0,aasm,True,True,True,stars+forks+downloads
llhttp-ffi,104057733.0,llhttp-ffi,True,True,True,stars+forks+downloads
bcrypt_pbkdf,103993257.0,bcrypt_pbkdf,True,True,True,stars+forks+downloads
aws-sdk-elasticloadbalancingv2,103967450.0,aws-sdk-elasticloadbalancingv2,False,False,True,downloads
little-plugger,103942794.0,little-plugger,True,True,True,stars+forks+downloads
turbolinks-source,103883826.0,turbolinks-source,True,True,True,stars+forks+downloads
mongo,103590417.0,mongo,True,True,True,stars+forks+downloads
fuzzy_match,103216278.0,fuzzy_match,True,True,True,stars+forks+downloads
wasabi,103176634.0,wasabi,False,False,True,downloads
cucumber,103042690.0,cucumber,True,True,True,stars+forks+downloads
rspec-its,102809692.0,rspec-its,True,True,True,stars+forks+downloads
aes_key_wrap,102779261.0,aes_key_wrap,True,True,True,stars+forks+downloads
fluent-plugin-record-modifier,102736231.0,fluent-plugin-record-modifier,False,False,True,downloads
reverse_markdown,102429821.0,reverse_markdown,True,True,True,stars+forks+downloads
jsonapi-renderer,102106728.0,jsonapi-renderer,True,True,True,stars+forks+downloads
prawn,101720203.0,prawn,True,True,True,stars+forks+downloads
cocoapods-trunk,101642627.0,cocoapods-trunk,True,True,True,stars+forks+downloads
unparser,101560283.0,unparser,True,True,True,stars+forks+downloads
akami,101525762.0,akami,False,False,True,downloads
polyglot,101386389.0,polyglot,True,False,True,stars+downloads
hashery,101094195.0,hashery,True,True,True,stars+forks+downloads
rails-deprecated_sanitizer,100912433.0,rails-deprecated_sanitizer,True,True,True,stars+forks+downloads
aws-sdk-cognitoidentityprovider,100535239.0,aws-sdk-cognitoidentityprovider,False,False,True,downloads
savon,100240333.0,savon,False,False,True,downloads
rubocop-capybara,100211969.0,rubocop-capybara,True,True,True,stars+forks+downloads
tomlrb,99923835.0,tomlrb,True,True,True,stars+forks+downloads
ddtrace,99543229.0,ddtrace,True,True,True,stars+forks+downloads
aws-sdk-athena,99504808.0,aws-sdk-athena,False,False,True,downloads
i18n_data,99315992.0,i18n_data,True,True,True,stars+forks+downloads
afm,99061675.0,afm,True,True,True,stars+forks+downloads
aws-sdk-rekognition,98895163.0,aws-sdk-rekognition,False,False,True,downloads
ssrf_filter,98745580.0,ssrf_filter,True,True,True,stars+forks+downloads
uuidtools,98616988.0,uuidtools,True,True,True,stars+forks+downloads
aws-sdk-configservice,97721419.0,aws-sdk-configservice,False,False,True,downloads
simple_form,97316530.0,simple_form,True,True,True,stars+forks+downloads
escape,96950191.0,escape,True,False,True,stars+downloads
aws-sdk-apigateway,96842314.0,aws-sdk-apigateway,False,False,True,downloads
aws-sdk-redshift,96780457.0,aws-sdk-redshift,False,False,True,downloads
rubocop-factory_bot,96617906.0,rubocop-factory_bot,True,True,True,stars+forks+downloads
cocoapods-deintegrate,96557944.0,cocoapods-deintegrate,True,True,True,stars+forks+downloads
aws-sdk-glue,96555981.0,aws-sdk-glue,False,False,True,downloads
pdf-core,96537147.0,pdf-core,True,True,True,stars+forks+downloads
aws-sdk-elasticache,96316595.0,aws-sdk-elasticache,False,False,True,downloads
mocha,96109848.0,mocha,True,True,True,stars+forks+downloads
test-unit,95811984.0,test-unit,True,True,True,stars+forks+downloads
webpacker,95572983.0,webpacker,True,True,True,stars+forks+downloads
algoliasearch,95502045.0,algoliasearch,True,True,True,stars+forks+downloads
term-ansicolor,95447870.0,term-ansicolor,True,True,True,stars+forks+downloads
sidekiq-cron,95335717.0,sidekiq-cron,True,True,True,stars+forks+downloads
commonmarker,95287259.0,commonmarker,True,True,True,stars+forks+downloads
cocoapods-try,95223751.0,cocoapods-try,True,True,True,stars+forks+downloads
jsonpath,95100987.0,jsonpath,True,True,True,stars+forks+downloads
fourflusher,94947582.0,fourflusher,True,True,True,stars+forks+downloads
docker-api,94905652.0,docker-api,False,False,True,downloads
aws-sdk-elasticsearchservice,94761282.0,aws-sdk-elasticsearchservice,False,False,True,downloads
flipper,94515638.0,flipper,True,True,True,stars+forks+downloads
activemodel-serializers-xml,94445524.0,activemodel-serializers-xml,True,True,True,stars+forks+downloads
sshkit,94442477.0,sshkit,True,True,True,stars+forks+downloads
cocoapods-search,94355818.0,cocoapods-search,True,True,True,stars+forks+downloads
aws-sdk-batch,94256567.0,aws-sdk-batch,False,False,True,downloads
aws-sdk-pinpoint,94221978.0,aws-sdk-pinpoint,False,False,True,downloads
aws-sdk-acm,94158768.0,aws-sdk-acm,False,False,True,downloads
treetop,94151826.0,treetop,True,False,True,stars+downloads
aws-sdk-cloudtrail,94141953.0,aws-sdk-cloudtrail,False,False,True,downloads
case_transform,94093203.0,case_transform,True,True,True,stars+forks+downloads
cancancan,94085944.0,cancancan,True,True,True,stars+forks+downloads
aws-sdk-mediaconvert,93989066.0,aws-sdk-mediaconvert,True,True,True,stars+forks+downloads
redis-activesupport,93945891.0,redis-activesupport,False,True,True,forks+downloads
aws-sdk-organizations,93940263.0,aws-sdk-organizations,False,False,True,downloads
no_proxy_fix,93851592.0,no_proxy_fix,True,True,True,stars+forks+downloads
graphql-client,93695224.0,graphql-client,False,False,True,downloads
openssl,93606365.0,openssl,True,True,True,stars+forks+downloads
aws-sdk-emr,93439795.0,aws-sdk-emr,False,False,True,downloads
mixlib-shellout,93294364.0,mixlib-shellout,True,True,True,stars+forks+downloads
aws-sdk-codedeploy,93173624.0,aws-sdk-codedeploy,False,False,True,downloads
aws-sdk-xray,93133725.0,aws-sdk-xray,False,False,True,downloads
aws-sdk-databasemigrationservice,93068705.0,aws-sdk-databasemigrationservice,False,False,True,downloads
cocoapods-plugins,92940954.0,cocoapods-plugins,True,True,True,stars+forks+downloads
aws-sdk-efs,92907435.0,aws-sdk-efs,False,False,True,downloads
aws-sdk-sagemaker,92893644.0,aws-sdk-sagemaker,False,False,True,downloads
aws-sdk-dynamodbstreams,92872622.0,aws-sdk-dynamodbstreams,False,False,True,downloads
aws-sdk-applicationautoscaling,92852922.0,aws-sdk-applicationautoscaling,True,True,True,stars+forks+downloads
require_all,92808868.0,require_all,True,True,True,stars+forks+downloads
fluent-plugin-elasticsearch,92386518.0,fluent-plugin-elasticsearch,False,False,True,downloads
aws-sdk-codebuild,92371087.0,aws-sdk-codebuild,False,False,True,downloads
aws-sdk-elasticbeanstalk,92189231.0,aws-sdk-elasticbeanstalk,False,False,True,downloads
multi_test,92082097.0,multi_test,True,True,True,stars+forks+downloads
sixarm_ruby_unaccent,91953293.0,sixarm_ruby_unaccent,True,True,True,stars+forks+downloads
rubyntlm,91873635.0,rubyntlm,True,True,True,stars+forks+downloads
aws-sdk-iot,91796329.0,aws-sdk-iot,False,False,True,downloads
aws-sdk-cloudhsmv2,91584186.0,aws-sdk-cloudhsmv2,False,False,True,downloads
aws-sdk-codepipeline,91505720.0,aws-sdk-codepipeline,False,False,True,downloads
aws-sdk-servicecatalog,91497017.0,aws-sdk-servicecatalog,False,False,True,downloads
ruby-prof,91485801.0,ruby-prof,True,True,True,stars+forks+downloads
aws-sdk-polly,90957368.0,aws-sdk-polly,False,False,True,downloads
jquery-ui-rails,90846309.0,jquery-ui-rails,True,True,True,stars+forks+downloads
aws-sdk-cognitoidentity,90779466.0,aws-sdk-cognitoidentity,False,False,True,downloads
aws-sdk-lightsail,90591286.0,aws-sdk-lightsail,False,False,True,downloads
aws-sdk-budgets,90518271.0,aws-sdk-budgets,False,False,True,downloads
aws-sdk-route53domains,90492227.0,aws-sdk-route53domains,False,False,True,downloads
aws-sdk-workspaces,90460392.0,aws-sdk-workspaces,False,False,True,downloads
aws-sdk-waf,90438076.0,aws-sdk-waf,False,False,True,downloads
slack-ruby-client,90420709.0,slack-ruby-client,True,True,True,stars+forks+downloads
activeresource,90315860.0,activeresource,True,False,True,stars+downloads
recaptcha,89959761.0,recaptcha,True,True,True,stars+forks+downloads
fog-google,89929168.0,fog-google,True,True,True,stars+forks+downloads
rugged,89917034.0,rugged,True,True,True,stars+forks+downloads
aws-sdk-costandusagereportservice,89862706.0,aws-sdk-costandusagereportservice,False,False,True,downloads
tty-reader,89753698.0,tty-reader,True,True,True,stars+forks+downloads
aws-sdk-shield,89719558.0,aws-sdk-shield,False,False,True,downloads
tty-prompt,89703066.0,tty-prompt,True,True,True,stars+forks+downloads
capistrano,89545172.0,capistrano,True,True,True,stars+forks+downloads
ice_cube,89503525.0,ice_cube,True,True,True,stars+forks+downloads
aws-sdk-cloudhsm,89334246.0,aws-sdk-cloudhsm,False,False,True,downloads
aws-sdk-applicationdiscoveryservice,89268937.0,aws-sdk-applicationdiscoveryservice,False,False,True,downloads
slim,89213662.0,slim,True,True,True,stars+forks+downloads
annotate,89184163.0,annotate,True,False,True,stars+downloads
