package,version,documentation,doc_coverage_pct,obtainable_by_download,download_url,size_kb
ruby_http_client,3.6.0,in the package,75.0,Yes,https://rubygems.org/downloads/ruby_http_client-3.6.0.gem,164.0
ruby_llm,1.16.0,in the package,2.6,Yes,https://rubygems.org/downloads/ruby_llm-1.16.0.gem,193.0
ruby_llm-schema,1.0.0,in the package,,Yes,https://rubygems.org/downloads/ruby_llm-schema-1.0.0.gem,5.5
ruby_parser,3.22.0,in the package,0.0,Yes,https://rubygems.org/downloads/ruby_parser-3.22.0.gem,808.0
ruby_smb,3.3.22,in the package,37.4,Yes,https://rubygems.org/downloads/ruby_smb-3.3.22.gem,407.5
rubycas-client,2.3.9,in the package,15.0,Yes,https://rubygems.org/downloads/rubycas-client-2.3.9.gem,52.5
rubydex,0.4.1,in the package,83.8,Yes,https://rubygems.org/downloads/rubydex-0.4.1.gem,369.5
rubydns,2.1.1,in the package,83.3,Yes,https://rubygems.org/downloads/rubydns-2.1.1.gem,12.5
rubygems-bundler,1.4.5,in the package,0.0,Yes,https://rubygems.org/downloads/rubygems-bundler-1.4.5.gem,11.0
rubygems-update,4.0.20,in the package,20.3,Yes,https://rubygems.org/downloads/rubygems-update-4.0.20.gem,943.5
rubyntlm,0.6.5,in the package,23.6,Yes,https://rubygems.org/downloads/rubyntlm-0.6.5.gem,35.5
rubypants,0.7.1,in the package,68.4,Yes,https://rubygems.org/downloads/rubypants-0.7.1.gem,14.0
rubysl,2.2.0,not in the package,,No,,
rubytree,2.2.2,in the package,90.0,Yes,https://rubygems.org/downloads/rubytree-2.2.2.gem,53.0
rubyzip,3.6.0,in the package,21.8,Yes,https://rubygems.org/downloads/rubyzip-3.6.0.gem,58.5
rufus-scheduler,3.9.2,in the package,18.0,Yes,https://rubygems.org/downloads/rufus-scheduler-3.9.2.gem,40.0
rugged,1.9.6,in the package,30.6,Yes,https://rubygems.org/downloads/rugged-1.9.6.gem,1939.5
rvm,1.11.3.8,in the package,78.7,Yes,https://rubygems.org/downloads/rvm-1.11.3.8.gem,19.5
s3_direct_upload,0.1.7,in the package,0.0,Yes,https://rubygems.org/downloads/s3_direct_upload-0.1.7.gem,14.0
safe_yaml,1.0.5,in the package,3.6,Yes,https://rubygems.org/downloads/safe_yaml-1.0.5.gem,30.0
safely_block,1.0.0,in the package,0.0,Yes,https://rubygems.org/downloads/safely_block-1.0.0.gem,8.0
safety_net_attestation,0.5.0,in the package,0.0,Yes,https://rubygems.org/downloads/safety_net_attestation-0.5.0.gem,17.5
saharspec,0.0.10,in the package,7.4,Yes,https://rubygems.org/downloads/saharspec-0.0.10.gem,16.5
saml2,3.3.1,in the package,69.1,Yes,https://rubygems.org/downloads/saml2-3.3.1.gem,55.0
samovar,2.5.1,in the package,85.9,Yes,https://rubygems.org/downloads/samovar-2.5.1.gem,29.0
sanitize,7.0.0,in the package,72.7,Yes,https://rubygems.org/downloads/sanitize-7.0.0.gem,47.5
sass,3.7.4,in the package,56.6,Yes,https://rubygems.org/downloads/sass-3.7.4.gem,204.0
sass-embedded,1.104.0,in the package,33.9,Yes,https://rubygems.org/downloads/sass-embedded-1.104.0.gem,1022.5
sass-globbing,1.1.5,in the package,0.0,Yes,https://rubygems.org/downloads/sass-globbing-1.1.5.gem,75.0
sass-listen,4.0.0,in the package,11.3,Yes,https://rubygems.org/downloads/sass-listen-4.0.0.gem,26.5
sass-rails,6.0.0,in the package,,Yes,https://rubygems.org/downloads/sass-rails-6.0.0.gem,7.0
sassc,2.4.0,in the package,52.9,Yes,https://rubygems.org/downloads/sassc-2.4.0.gem,297.5
sassc-embedded,1.80.9,in the package,41.6,Yes,https://rubygems.org/downloads/sassc-embedded-1.80.9.gem,30.5
sassc-rails,2.1.2,in the package,0.0,Yes,https://rubygems.org/downloads/sassc-rails-2.1.2.gem,32.5
savon,2.17.4,in the package,46.0,Yes,https://rubygems.org/downloads/savon-2.17.4.gem,47.0
sawyer,0.9.3,in the package,52.7,Yes,https://rubygems.org/downloads/sawyer-0.9.3.gem,13.0
sax-machine,1.3.2,in the package,2.2,Yes,https://rubygems.org/downloads/sax-machine-1.3.2.gem,25.5
scanf,1.0.0,in the package,7.1,Yes,https://rubygems.org/downloads/scanf-1.0.0.gem,12.0
scenic,1.9.0,in the package,23.7,Yes,https://rubygems.org/downloads/scenic-1.9.0.gem,43.5
scientist,1.6.5,in the package,71.9,Yes,https://rubygems.org/downloads/scientist-1.6.5.gem,26.0
scimitar,2.15.0,in the package,48.6,Yes,https://rubygems.org/downloads/scimitar-2.15.0.gem,127.0
scout_apm,6.3.0,in the package,19.6,Yes,https://rubygems.org/downloads/scout_apm-6.3.0.gem,323.5
scrypt,3.1.0,in the package,80.8,Yes,https://rubygems.org/downloads/scrypt-3.1.0.gem,40.0
scss_lint,0.60.0,in the package,26.3,Yes,https://rubygems.org/downloads/scss_lint-0.60.0.gem,110.0
sd_notify,0.1.1,in the package,50.0,Yes,https://rubygems.org/downloads/sd_notify-0.1.1.gem,7.0
sdoc,2.6.5,in the package,35.6,Yes,https://rubygems.org/downloads/sdoc-2.6.5.gem,286.5
searchkick,6.1.2,in the package,9.9,Yes,https://rubygems.org/downloads/searchkick-6.1.2.gem,62.0
secure_headers,7.3.0,in the package,37.6,Yes,https://rubygems.org/downloads/secure_headers-7.3.0.gem,37.0
securerandom,0.4.1,in the package,50.0,Yes,https://rubygems.org/downloads/securerandom-0.4.1.gem,7.0
security,0.2.0,in the package,0.0,Yes,https://rubygems.org/downloads/security-0.2.0.gem,8.0
seed-fu,2.3.9,in the package,25.8,Yes,https://rubygems.org/downloads/seed-fu-2.3.9.gem,13.5
seed_dump,3.4.2,in the package,89.4,Yes,https://rubygems.org/downloads/seed_dump-3.4.2.gem,19.5
select2-rails,4.0.13,in the package,0.0,Yes,https://rubygems.org/downloads/select2-rails-4.0.13.gem,94.5
selectize-rails,0.12.6,in the package,,Yes,https://rubygems.org/downloads/selectize-rails-0.12.6.gem,39.0
selenium-devtools,0.152.0,in the package,0.0,Yes,https://rubygems.org/downloads/selenium-devtools-0.152.0.gem,96.5
selenium-webdriver,4.48.0,in the package,16.6,Yes,https://rubygems.org/downloads/selenium-webdriver-4.48.0.gem,8339.0
selenium_statistics,0.3.0,in the package,16.7,Yes,https://rubygems.org/downloads/selenium_statistics-0.3.0.gem,8.5
selma,0.5.2,in the package,50.0,Yes,https://rubygems.org/downloads/selma-0.5.2.gem,35.5
semantic,1.6.1,in the package,0.0,Yes,https://rubygems.org/downloads/semantic-1.6.1.gem,10.5
semantic_logger,5.1.0,in the package,69.9,Yes,https://rubygems.org/downloads/semantic_logger-5.1.0.gem,136.5
semantic_puppet,1.1.1,in the package,30.1,Yes,https://rubygems.org/downloads/semantic_puppet-1.1.1.gem,32.0
semantic_range,3.1.1,in the package,0.0,Yes,https://rubygems.org/downloads/semantic_range-3.1.1.gem,11.5
semaphore_cucumber_booster_config,1.4.2,in the package,0.0,Yes,https://rubygems.org/downloads/semaphore_cucumber_booster_config-1.4.2.gem,8.5
semaphore_test_boosters,2.7.1,in the package,7.4,Yes,https://rubygems.org/downloads/semaphore_test_boosters-2.7.1.gem,13.5
semver_dialects,4.1.3,in the package,16.5,Yes,https://rubygems.org/downloads/semver_dialects-4.1.3.gem,21.5
semverse,3.0.2,in the package,70.4,Yes,https://rubygems.org/downloads/semverse-3.0.2.gem,11.0
sendgrid-ruby,6.7.0,in the package,5.0,Yes,https://rubygems.org/downloads/sendgrid-ruby-6.7.0.gem,240.5
sentry-inst_jobs,6.0.0,in the package,0.0,Yes,https://rubygems.org/downloads/sentry-inst_jobs-6.0.0.gem,10.5
sentry-rails,7.0.0,in the package,8.3,Yes,https://rubygems.org/downloads/sentry-rails-7.0.0.gem,78.5
sentry-raven,3.1.2,in the package,9.3,Yes,https://rubygems.org/downloads/sentry-raven-3.1.2.gem,51.0
sentry-ruby,7.0.0,in the package,35.9,Yes,https://rubygems.org/downloads/sentry-ruby-7.0.0.gem,101.5
sentry-ruby-core,7.0.0,in the package,35.9,Yes,https://rubygems.org/downloads/sentry-ruby-core-7.0.0.gem,101.0
sentry-sidekiq,7.0.0,in the package,12.0,Yes,https://rubygems.org/downloads/sentry-sidekiq-7.0.0.gem,37.5
sequel,5.108.0,in the package,78.6,Yes,https://rubygems.org/downloads/sequel-5.108.0.gem,656.5
sequel-annotate,1.7.0,in the package,75.0,Yes,https://rubygems.org/downloads/sequel-annotate-1.7.0.gem,16.0
sequel_pg,1.20.0,in the package,67.6,Yes,https://rubygems.org/downloads/sequel_pg-1.20.0.gem,28.5
serverengine,2.4.0,in the package,0.9,Yes,https://rubygems.org/downloads/serverengine-2.4.0.gem,44.0
serverspec,2.43.0,in the package,0.9,Yes,https://rubygems.org/downloads/serverspec-2.43.0.gem,40.0
servolux,0.13.0,in the package,71.3,Yes,https://rubygems.org/downloads/servolux-0.13.0.gem,39.0
set,1.1.3,in the package,83.0,Yes,https://rubygems.org/downloads/set-1.1.3.gem,15.5
settingslogic,2.0.9,in the package,31.8,Yes,https://rubygems.org/downloads/settingslogic-2.0.9.gem,10.5
sexp_processor,4.17.5,in the package,0.0,Yes,https://rubygems.org/downloads/sexp_processor-4.17.5.gem,56.0
sfl,2.3,in the package,9.1,Yes,https://rubygems.org/downloads/sfl-2.3.gem,10.0
shakapacker,10.3.2,in the package,23.4,Yes,https://rubygems.org/downloads/shakapacker-10.3.2.gem,134.0
shellany,0.0.1,in the package,84.6,Yes,https://rubygems.org/downloads/shellany-0.0.1.gem,9.0
shellwords,0.2.2,in the package,66.7,Yes,https://rubygems.org/downloads/shellwords-0.2.2.gem,10.0
shopify_api,16.3.0,in the package,0.0,Yes,https://rubygems.org/downloads/shopify_api-16.3.0.gem,742.5
shoryuken,7.0.3,in the package,85.1,Yes,https://rubygems.org/downloads/shoryuken-7.0.3.gem,143.0
shoulda,4.0.0,in the package,,Yes,https://rubygems.org/downloads/shoulda-4.0.0.gem,20.5
shoulda-context,2.0.0,in the package,16.9,Yes,https://rubygems.org/downloads/shoulda-context-2.0.0.gem,33.5
shoulda-matchers,8.0.1,in the package,0.9,Yes,https://rubygems.org/downloads/shoulda-matchers-8.0.1.gem,90.5
shrine,3.9.0,in the package,51.0,Yes,https://rubygems.org/downloads/shrine-3.9.0.gem,261.0
sidekiq,8.1.7,in the package,22.3,Yes,https://rubygems.org/downloads/sidekiq-8.1.7.gem,295.5
sidekiq-bulk,0.2.0,in the package,0.0,Yes,https://rubygems.org/downloads/sidekiq-bulk-0.2.0.gem,10.5
sidekiq-cron,2.4.0,in the package,24.8,Yes,https://rubygems.org/downloads/sidekiq-cron-2.4.0.gem,30.0
sidekiq-failures,1.1.0,in the package,25.0,Yes,https://rubygems.org/downloads/sidekiq-failures-1.1.0.gem,18.5
sidekiq-limit_fetch,4.4.1,in the package,4.0,Yes,https://rubygems.org/downloads/sidekiq-limit_fetch-4.4.1.gem,19.5
sidekiq-pro,0.0.3,in the package,,Yes,https://rubygems.org/downloads/sidekiq-pro-0.0.3.gem,6.5
sidekiq-scheduler,6.0.2,in the package,54.7,Yes,https://rubygems.org/downloads/sidekiq-scheduler-6.0.2.gem,28.5
sidekiq-status,4.0.0,in the package,30.0,Yes,https://rubygems.org/downloads/sidekiq-status-4.0.0.gem,398.0
sidekiq-throttled,2.1.0,in the package,69.0,Yes,https://rubygems.org/downloads/sidekiq-throttled-2.1.0.gem,20.5
sidekiq-unique-jobs,8.1.0,in the package,72.0,Yes,https://rubygems.org/downloads/sidekiq-unique-jobs-8.1.0.gem,101.0
sidekiq_alive,2.5.0,in the package,3.2,Yes,https://rubygems.org/downloads/sidekiq_alive-2.5.0.gem,13.5
sigdump,0.2.5,in the package,0.0,Yes,https://rubygems.org/downloads/sigdump-0.2.5.gem,12.0
signature,0.1.8,in the package,40.9,Yes,https://rubygems.org/downloads/signature-0.1.8.gem,11.0
signet,0.22.0,in the package,86.5,Yes,https://rubygems.org/downloads/signet-0.22.0.gem,35.5
sigstore,0.2.3,in the package,1.4,Yes,https://rubygems.org/downloads/sigstore-0.2.3.gem,46.5
sigstore-cli,0.2.3,not in the package,0.0,No,,
simctl,1.6.10,in the package,37.3,Yes,https://rubygems.org/downloads/simctl-1.6.10.gem,28.5
simple-navigation,4.5.0,in the package,44.3,Yes,https://rubygems.org/downloads/simple-navigation-4.5.0.gem,46.5
simple_captcha2,0.5.0,in the package,0.0,Yes,https://rubygems.org/downloads/simple_captcha2-0.5.0.gem,16.0
simple_form,5.4.1,in the package,16.8,Yes,https://rubygems.org/downloads/simple_form-5.4.1.gem,50.5
simple_oauth,0.4.1,in the package,95.6,Yes,https://rubygems.org/downloads/simple_oauth-0.4.1.gem,16.0
simple_po_parser,1.1.6,in the package,79.2,Yes,https://rubygems.org/downloads/simple_po_parser-1.1.6.gem,43.5
simplecov,1.2.0,in the package,35.8,Yes,https://rubygems.org/downloads/simplecov-1.2.0.gem,208.0
simplecov-cobertura,4.0.0,in the package,7.1,Yes,https://rubygems.org/downloads/simplecov-cobertura-4.0.0.gem,16.0
simplecov-console,0.9.5,in the package,18.2,Yes,https://rubygems.org/downloads/simplecov-console-0.9.5.gem,13.0
simplecov-html,0.13.2,in the package,21.1,Yes,https://rubygems.org/downloads/simplecov-html-0.13.2.gem,130.5
simplecov-json,0.2.3,not in the package,0.0,No,,
simplecov-lcov,0.9.0,in the package,0.0,Yes,https://rubygems.org/downloads/simplecov-lcov-0.9.0.gem,10.5
simplecov-rcov,0.3.7,in the package,0.0,Yes,https://rubygems.org/downloads/simplecov-rcov-0.3.7.gem,47.0
simplecov_json_formatter,0.1.4,in the package,0.0,Yes,https://rubygems.org/downloads/simplecov_json_formatter-0.1.4.gem,6.5
simpleidn,0.3.0,in the package,100.0,Yes,https://rubygems.org/downloads/simpleidn-0.3.0.gem,43.5
sin_lru_redux,2.5.3,in the package,2.9,Yes,https://rubygems.org/downloads/sin_lru_redux-2.5.3.gem,11.5
sinatra,4.2.1,in the package,37.8,Yes,https://rubygems.org/downloads/sinatra-4.2.1.gem,133.0
sinatra-activerecord,2.0.28,in the package,0.0,Yes,https://rubygems.org/downloads/sinatra-activerecord-2.0.28.gem,9.5
sinatra-contrib,4.2.1,in the package,25.1,Yes,https://rubygems.org/downloads/sinatra-contrib-4.2.1.gem,33.0
singleton,0.3.0,in the package,14.3,Yes,https://rubygems.org/downloads/singleton-0.3.0.gem,10.0
sinon-rails,1.15.0,in the package,,Yes,https://rubygems.org/downloads/sinon-rails-1.15.0.gem,39.5
site_prism,6.0.1,in the package,27.8,Yes,https://rubygems.org/downloads/site_prism-6.0.1.gem,32.5
sitemap_generator,7.1.1,in the package,68.5,Yes,https://rubygems.org/downloads/sitemap_generator-7.1.1.gem,55.5
sixarm_ruby_unaccent,1.2.2,not in the package,0.0,No,,
skooma,0.4.0,in the package,6.7,Yes,https://rubygems.org/downloads/skooma-0.4.0.gem,46.0
skylight,7.1.1,in the package,30.1,Yes,https://rubygems.org/downloads/skylight-7.1.1.gem,269.5
slack-messenger,2.3.6,in the package,7.0,Yes,https://rubygems.org/downloads/slack-messenger-2.3.6.gem,14.5
slack-notifier,2.4.0,in the package,5.1,Yes,https://rubygems.org/downloads/slack-notifier-2.4.0.gem,13.0
slack-ruby-client,3.2.0,in the package,60.8,Yes,https://rubygems.org/downloads/slack-ruby-client-3.2.0.gem,173.5
slather,2.8.5,in the package,0.0,Yes,https://rubygems.org/downloads/slather-2.8.5.gem,246.5
slim,5.2.2,in the package,20.2,Yes,https://rubygems.org/downloads/slim-5.2.2.gem,99.5
slim-rails,4.0.0,in the package,0.0,Yes,https://rubygems.org/downloads/slim-rails-4.0.0.gem,10.0
slop,4.10.1,in the package,56.6,Yes,https://rubygems.org/downloads/slop-4.10.1.gem,21.5
smart_properties,1.17.0,in the package,5.9,Yes,https://rubygems.org/downloads/smart_properties-1.17.0.gem,22.5
smarter_csv,1.19.0,in the package,43.2,Yes,https://rubygems.org/downloads/smarter_csv-1.19.0.gem,550.5
smarter_json,1.2.6,in the package,51.7,Yes,https://rubygems.org/downloads/smarter_json-1.2.6.gem,99.5
snaky_hash,2.0.7,in the package,65.0,Yes,https://rubygems.org/downloads/snaky_hash-2.0.7.gem,39.5
sneakers,2.12.0,in the package,4.5,Yes,https://rubygems.org/downloads/sneakers-2.12.0.gem,36.5
snowplow-tracker,0.8.0,in the package,91.5,Yes,https://rubygems.org/downloads/snowplow-tracker-0.8.0.gem,27.0
soap4r-middleware,0.8.7,in the package,0.0,Yes,https://rubygems.org/downloads/soap4r-middleware-0.8.7.gem,8.0
soap4r-ruby1.9,2.0.5,in the package,3.3,Yes,https://rubygems.org/downloads/soap4r-ruby1.9-2.0.5.gem,432.0
socksify,1.8.1,in the package,4.2,Yes,https://rubygems.org/downloads/socksify-1.8.1.gem,23.5
solargraph,0.60.4,in the package,80.4,Yes,https://rubygems.org/downloads/solargraph-0.60.4.gem,269.5
solargraph-rails,1.3,in the package,44.5,Yes,https://rubygems.org/downloads/solargraph-rails-1.3.gem,39.0
solargraph-rspec,0.6.0,in the package,78.3,Yes,https://rubygems.org/downloads/solargraph-rspec-0.6.0.gem,28.5
solid_cable,4.0.2,in the package,4.9,Yes,https://rubygems.org/downloads/solid_cable-4.0.2.gem,13.0
solid_cache,1.0.10,in the package,0.7,Yes,https://rubygems.org/downloads/solid_cache-1.0.10.gem,22.5
solid_queue,1.7.0,in the package,4.1,Yes,https://rubygems.org/downloads/solid_queue-1.7.0.gem,64.0
solve,4.0.4,in the package,61.3,Yes,https://rubygems.org/downloads/solve-4.0.4.gem,17.5
sorbet,0.6.13486,in the package,0.6,Yes,https://rubygems.org/downloads/sorbet-0.6.13486.gem,37.0
sorbet-runtime,0.6.13486,in the package,23.5,Yes,https://rubygems.org/downloads/sorbet-runtime-0.6.13486.gem,97.0
sorbet-static,0.6.13486,not in the package,,No,,
sorbet-static-and-runtime,0.6.13486,not in the package,,No,,
sort_alphabetical,1.1.0,in the package,0.0,Yes,https://rubygems.org/downloads/sort_alphabetical-1.1.0.gem,5.5
sorted_set,1.1.0,in the package,3.3,Yes,https://rubygems.org/downloads/sorted_set-1.1.0.gem,9.0
spamcheck,1.3.3,not in the package,,No,,
sparkr,0.4.1,in the package,70.0,Yes,https://rubygems.org/downloads/sparkr-0.4.1.gem,9.5
specinfra,2.95.1,in the package,1.2,Yes,https://rubygems.org/downloads/specinfra-2.95.1.gem,94.5
spectrum-rails,1.8.1,in the package,,Yes,https://rubygems.org/downloads/spectrum-rails-1.8.1.gem,36.5
speedshop-cloudwatch,0.2.2,in the package,3.2,Yes,https://rubygems.org/downloads/speedshop-cloudwatch-0.2.2.gem,21.5
spoom,1.8.7,in the package,86.2,Yes,https://rubygems.org/downloads/spoom-1.8.7.gem,100.0
spoon,0.0.6,not in the package,0.0,No,,
spreadsheet,1.3.5,in the package,28.9,Yes,https://rubygems.org/downloads/spreadsheet-1.3.5.gem,362.0
spree,5.6.1,in the package,0.0,Yes,https://rubygems.org/downloads/spree-5.6.1.gem,9.0
spree_core,5.6.1,in the package,27.0,Yes,https://rubygems.org/downloads/spree_core-5.6.1.gem,1294.0
spring,4.7.0,in the package,7.9,Yes,https://rubygems.org/downloads/spring-4.7.0.gem,33.0
spring-commands-parallel-rspec,1.1.0,in the package,0.0,Yes,https://rubygems.org/downloads/spring-commands-parallel-rspec-1.1.0.gem,6.5
spring-commands-rspec,1.0.4,in the package,0.0,Yes,https://rubygems.org/downloads/spring-commands-rspec-1.0.4.gem,6.0
spring-commands-rubocop,0.4.0,in the package,0.0,Yes,https://rubygems.org/downloads/spring-commands-rubocop-0.4.0.gem,6.0
spring-watcher-listen,2.1.0,in the package,0.0,Yes,https://rubygems.org/downloads/spring-watcher-listen-2.1.0.gem,8.5
sprite-factory,1.7.1,in the package,0.0,Yes,https://rubygems.org/downloads/sprite-factory-1.7.1.gem,946.5
sprockets,4.4.1,in the package,68.7,Yes,https://rubygems.org/downloads/sprockets-4.4.1.gem,82.0
sprockets-export,1.0.0,in the package,0.0,Yes,https://rubygems.org/downloads/sprockets-export-1.0.0.gem,8.0
sprockets-helpers,1.4.0,in the package,67.5,Yes,https://rubygems.org/downloads/sprockets-helpers-1.4.0.gem,16.5
sprockets-rails,3.5.2,in the package,26.2,Yes,https://rubygems.org/downloads/sprockets-rails-3.5.2.gem,16.0
sqids,0.2.2,in the package,0.0,Yes,https://rubygems.org/downloads/sqids-0.2.2.gem,13.5
sqlite3,2.9.6,in the package,26.6,Yes,https://rubygems.org/downloads/sqlite3-2.9.6.gem,3271.5
sqlite3-ffi,0.1.8,in the package,20.8,Yes,https://rubygems.org/downloads/sqlite3-ffi-0.1.8.gem,32.5
sqlite_ext,1.5.0,in the package,46.7,Yes,https://rubygems.org/downloads/sqlite_ext-1.5.0.gem,11.0
squasher,0.8.0,in the package,0.0,Yes,https://rubygems.org/downloads/squasher-0.8.0.gem,17.0
ssh_data,2.0.0,in the package,71.8,Yes,https://rubygems.org/downloads/ssh_data-2.0.0.gem,18.5
sshkey,3.0.0,in the package,54.3,Yes,https://rubygems.org/downloads/sshkey-3.0.0.gem,30.5
sshkit,1.25.1,in the package,9.5,Yes,https://rubygems.org/downloads/sshkit-1.25.1.gem,143.5
sslshake,1.3.1,in the package,0.0,Yes,https://rubygems.org/downloads/sslshake-1.3.1.gem,13.0
ssrf_filter,1.5.0,not in the package,0.0,No,,
stackprof,0.2.28,in the package,2.0,Yes,https://rubygems.org/downloads/stackprof-0.2.28.gem,72.5
standard,1.56.0,in the package,3.8,Yes,https://rubygems.org/downloads/standard-1.56.0.gem,48.5
standard-custom,1.0.2,in the package,0.0,Yes,https://rubygems.org/downloads/standard-custom-1.0.2.gem,8.0
standard-performance,1.9.0,in the package,10.0,Yes,https://rubygems.org/downloads/standard-performance-1.9.0.gem,10.0
standardwebhooks,1.1.0,in the package,0.0,Yes,https://rubygems.org/downloads/standardwebhooks-1.1.0.gem,6.5
starry,0.2.0,not in the package,0.0,No,,
state_machine,1.2.0,in the package,78.6,Yes,https://rubygems.org/downloads/state_machine-1.2.0.gem,590.0
state_machines,0.202.0,in the package,76.6,Yes,https://rubygems.org/downloads/state_machines-0.202.0.gem,87.0
state_machines-activemodel,0.200.0,in the package,95.0,Yes,https://rubygems.org/downloads/state_machines-activemodel-0.200.0.gem,18.0
state_machines-activerecord,0.200.0,in the package,93.3,Yes,https://rubygems.org/downloads/state_machines-activerecord-0.200.0.gem,19.0
state_machines-rspec,0.6.0,in the package,0.0,Yes,https://rubygems.org/downloads/state_machines-rspec-0.6.0.gem,14.5
statesman,13.3.0,in the package,9.6,Yes,https://rubygems.org/downloads/statesman-13.3.0.gem,53.5
statsd-instrument,4.0.0,in the package,25.2,Yes,https://rubygems.org/downloads/statsd-instrument-4.0.0.gem,87.0
statsd-ruby,1.5.0,in the package,64.3,Yes,https://rubygems.org/downloads/statsd-ruby-1.5.0.gem,15.5
