gem,version,downloads,doc_coverage_pct,methods_documented,methods_total,has_readme,readme,readme_bytes,has_changelog,has_license,doc_dir_files,doc_files,link_docs,docs_host,doc_is_autogen,link_home,link_changelog,link_wiki,link_code,link_bugs,github_url
wannabe_bool,0.7.1,11404624,0.0,0.0,14.0,True,README.md,5940.0,1.0,1.0,0.0,3.0,https://github.com/prodis/wannabe_bool/blob/master/README.rdoc,github.com,False,https://github.com/prodis/wannabe_bool,,,,https://github.com/prodis/wannabe_bool/issues,https://github.com/prodis/wannabe_bool
guard-bundler,3.1.0,11090860,6.2,1.0,16.0,True,README.md,2394.0,0.0,1.0,0.0,1.0,https://github.com/guard/guard-bundler#readme,github.com,False,https://rubygems.org/gems/guard-bundler,,,https://github.com/guard/guard-bundler,https://github.com/guard/guard-bundler/issues,https://github.com/guard/guard-bundler
rails-settings-cached,2.9.6,10977838,3.1,2.0,64.0,True,README.md,14577.0,0.0,0.0,0.0,1.0,http://huacnlee.com/rails-settings-cached/,huacnlee.com,False,https://github.com/huacnlee/rails-settings-cached,,,,,https://github.com/huacnlee/rails-settings-cached
karafka-testing,2.6.2,9896476,82.5,33.0,40.0,True,README.md,1051.0,1.0,0.0,0.0,5.0,https://karafka.io/docs,karafka.io,False,https://karafka.io,https://karafka.io/docs/Changelog-Karafka-Testing,,https://github.com/karafka/karafka-testing,https://github.com/karafka/karafka-testing/issues,https://github.com/karafka/karafka-testing
cuprite,0.18,9760835,1.6,3.0,185.0,True,README.md,7470.0,0.0,1.0,0.0,1.0,https://github.com/rubycdp/cuprite/blob/main/README.md,github.com,False,https://cuprite.rubycdp.com/,,,https://github.com/rubycdp/cuprite,https://github.com/rubycdp/cuprite/issues,https://github.com/rubycdp/cuprite
hoe,4.7.1,9512605,4.4,5.0,113.0,True,README.rdoc,12678.0,1.0,0.0,0.0,3.0,https://docs.seattlerb.org/hoe/,docs.seattlerb.org,False,https://zenspider.com/projects/hoe.html,https://github.com/seattlerb/hoe/blob/master/History.rdoc,,https://github.com/seattlerb/hoe,https://github.com/seattlerb/hoe/issues,https://github.com/seattlerb/hoe
logstash-input-http,4.2.1,9481836,,,,False,,,,,,,https://github.com/logstash-plugins/logstash-input-http/blob/master/README.md,github.com,False,http://www.elastic.co/guide/en/logstash/current/index.html,,,https://github.com/logstash-plugins/logstash-input-http,https://github.com/logstash-plugins/logstash-input-http/issues,https://github.com/logstash-plugins/logstash-input-http
RubyInline,3.14.4,9384186,0.0,0.0,44.0,True,README.rdoc,4399.0,1.0,0.0,0.0,3.0,https://docs.seattlerb.org/RubyInline/,docs.seattlerb.org,False,https://zenspider.com/projects/rubyinline.html,,,https://github.com/seattlerb/rubyinline,,https://github.com/seattlerb/rubyinline
dragonfly,1.4.2,9292928,6.1,24.0,394.0,True,README.md,3635.0,1.0,1.0,0.0,2.0,http://markevans.github.com/dragonfly/,markevans.github.com,False,http://github.com/markevans/dragonfly,,,,http://github.com/markevans/dragonfly/issues,https://github.com/markevans/dragonfly
administrate,1.0.0,9159876,0.8,3.0,355.0,False,,0.0,0.0,0.0,17.0,17.0,https://administrate-docs.herokuapp.com/,administrate-docs.herokuapp.com,False,https://administrate-demo.herokuapp.com/,,,https://github.com/thoughtbot/administrate,https://github.com/thoughtbot/administrate/issues,https://github.com/thoughtbot/administrate
activerecord-compatible_legacy_migration,0.1.4,9117203,0.0,0.0,3.0,True,README.md,2856.0,1.0,1.0,0.0,3.0,https://sue445.github.io/activerecord-compatible_legacy_migration/,sue445.github.io,False,https://github.com/sue445/activerecord-compatible_legacy_migration,https://github.com/sue445/activerecord-compatible_legacy_migration/blob/master/CHANGELOG.md,,,,https://github.com/sue445/activerecord-compatible_legacy_migration
airborne,0.3.7,9017083,0.0,0.0,66.0,True,README.md,15713.0,1.0,1.0,0.0,2.0,https://github.com/brooklynDev/airborne/blob/master/README.md,github.com,False,,,,https://github.com/brooklynDev/airborne,https://github.com/brooklynDev/airborne/issues,https://github.com/brooklyndev/airborne
sidekiq_alive,2.5.0,8817069,3.2,3.0,93.0,True,README.md,8490.0,0.0,0.0,0.0,1.0,https://github.com/arturictus/sidekiq_alive/blob/v2.5.0/README.md,github.com,False,https://github.com/arturictus/sidekiq_alive,https://github.com/arturictus/sidekiq_alive/releases,,,https://github.com/arturictus/sidekiq_alive/issues,https://github.com/arturictus/sidekiq_alive
github-pages,232,8702131,58.8,10.0,17.0,False,,0.0,0.0,0.0,0.0,0.0,http://pages.github.com,pages.github.com,False,https://github.com/github/pages-gem,,,http://github.com/github/pages-gem,http://github.com/github/pages-gem/issues,https://github.com/github/pages-gem
rack-ssl-enforcer,0.2.9,8662751,16.0,4.0,25.0,True,README.md,13234.0,0.0,1.0,0.0,1.0,https://github.com/tobmatth/rack-ssl-enforcer#readme,github.com,False,http://github.com/tobmatth/rack-ssl-enforcer,,,https://github.com/tobmatth/rack-ssl-enforcer,https://github.com/tobmatth/rack-ssl-enforcer/issues,https://github.com/tobmatth/rack-ssl-enforcer
azure_mgmt_resources,0.18.2,8622340,94.1,4078.0,4334.0,True,README.md,3710.0,0.0,1.0,0.0,2.0,https://azure.microsoft.com/en-us/develop/ruby/,azure.microsoft.com,False,https://aka.ms/azure-sdk-for-ruby,https://github.com/Azure/azure-sdk-for-ruby/blob/master/ChangeLog.md,,https://github.com/Azure/azure-sdk-for-ruby/tree/master/management/azure_mgmt_resources,https://github.com/Azure/azure-sdk-for-ruby/issues,https://github.com/azure/azure-sdk-for-ruby
roar,1.2.0,8465021,15.2,12.0,79.0,True,README.markdown,19176.0,1.0,1.0,0.0,2.0,http://trailblazer.to/gems/roar/,trailblazer.to,False,http://trailblazer.to/gems/roar,,,https://github.com/trailblazer/roar,https://github.com/trailblazer/roar/issues,https://github.com/trailblazer/roar
railroady,1.6.0,8366951,50.0,26.0,52.0,True,README.md,7711.0,0.0,1.0,0.0,3.0,http://railroady.prestonlee.com,railroady.prestonlee.com,False,http://github.com/preston/railroady,,,https://github.com/preston/railroady,,https://github.com/preston/railroady
progressbar,1.13.0,8293965,1.2,2.0,161.0,True,README.md,4866.0,0.0,1.0,0.0,2.0,https://github.com/jfelchner/ruby-progressbar/tree/releases/v1.13.0,github.com,False,https://github.com/jfelchner/ruby-progressbar,https://github.com/jfelchner/ruby-progressbar/blob/master/CHANGELOG.md,https://github.com/jfelchner/ruby-progressbar/wiki,,https://github.com/jfelchner/ruby-progressbar/issues,https://github.com/peleteiro/progressbar
async-websocket,0.30.1,8233525,6.0,3.0,50.0,True,readme.md,3166.0,0.0,1.0,0.0,5.0,https://socketry.github.io/async-websocket/,socketry.github.io,False,https://github.com/socketry/async-websocket,,,https://github.com/socketry/async-websocket.git,,https://github.com/socketry/async-websocket
cells,4.1.8,8228051,12.4,12.0,97.0,True,README.md,13275.0,1.0,0.0,0.0,2.0,https://trailblazer.to/2.1/docs/cells,trailblazer.to,False,https://github.com/trailblazer/cells,https://github.com/trailblazer/cells/blob/HEAD/CHANGES.md,https://github.com/trailblazer/cells/wiki,,https://github.com/trailblazer/cells/issues,https://github.com/apotonick/cells
google-apis-calendar_v3,0.57.0,8152264,63.0,87.0,138.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-calendar_v3/v0.57.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-calendar_v3/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-calendar_v3,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
file-tail,1.4.0,8115376,34.5,19.0,55.0,True,README.md,7812.0,1.0,1.0,0.0,2.0,http://flori.github.com/file-tail/doc/index.html,flori.github.com,False,http://github.com/flori/file-tail,,,,http://github.com/flori/file-tail/issues,https://github.com/flori/file-tail
rufo,0.18.2,8054511,6.4,15.0,236.0,True,README.md,6553.0,1.0,1.0,3.0,7.0,https://github.com/ruby-formatter/rufo/,github.com,False,https://github.com/ruby-formatter/rufo,,https://github.com/ruby-formatter/rufo/wiki/Settings,,,https://github.com/ruby-formatter/rufo
json_expressions,0.9.0,7777199,0.0,0.0,42.0,True,README.md,11677.0,1.0,1.0,0.0,2.0,https://github.com/chancancode/json_expressions#readme,github.com,False,https://github.com/chancancode/json_expressions,,,,https://github.com/chancancode/json_expressions/issues,https://github.com/chancancode/json_expressions
io-endpoint,0.18.0,7765738,82.8,101.0,122.0,True,readme.md,3709.0,0.0,1.0,0.0,5.0,https://socketry.github.io/io-endpoint,socketry.github.io,False,https://github.com/socketry/io-endpoint,https://github.com/socketry/io-endpoint/blob/main/releases.md,,https://github.com/socketry/io-endpoint.git,https://github.com/socketry/io-endpoint/issues,https://github.com/socketry/io-endpoint
neat,4.0.0,7706101,0.0,0.0,13.0,True,README.md,5649.0,1.0,1.0,0.0,8.0,https://github.com/thoughtbot/neat#getting-started,github.com,False,http://neat.bourbon.io,,,https://github.com/thoughtbot/neat,https://github.com/thoughtbot/neat/issues,https://github.com/thoughtbot/neat
appium_lib,16.3.0,7677572,80.3,248.0,309.0,True,readme.md,4103.0,1.0,1.0,5.0,12.0,https://github.com/appium/ruby_lib/tree/master/docs,github.com,False,https://github.com/appium/ruby_lib,,,,https://github.com/appium/ruby_lib/issues?state=open,https://github.com/appium/ruby_lib
google-cloud-trace,0.46.0,7595664,84.6,121.0,143.0,False,,0.0,1.0,1.0,0.0,8.0,http://googlecloudplatform.github.io/google-cloud-ruby/#/docs/google-cloud-trace/latest,googlecloudplatform.github.io,False,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-trace,,,,https://github.com/GoogleCloudPlatform/google-cloud-ruby/labels/API%3A%20trace,https://github.com/googleapis/google-cloud-ruby
ruby-filemagic,0.7.3,7582866,17.4,4.0,23.0,True,README,3370.0,1.0,0.0,0.0,1.0,http://blackwinter.github.com/ruby-filemagic,blackwinter.github.com,False,http://github.com/blackwinter/ruby-filemagic,,http://github.com/blackwinter/ruby-filemagic/wiki,,http://github.com/blackwinter/ruby-filemagic/issues,https://github.com/blackwinter/ruby-filemagic
ruby-lsp-rails,0.4.8,7471916,93.7,149.0,159.0,True,README.md,1190.0,0.0,1.0,0.0,2.0,https://shopify.github.io/ruby-lsp/rails-add-on.html,shopify.github.io,False,https://github.com/Shopify/ruby-lsp-rails,https://github.com/Shopify/ruby-lsp-rails/releases,,,,https://github.com/shopify/ruby-lsp-rails
anycable-rails,1.6.2,7470007,,0.0,0.0,True,README.md,1678.0,1.0,0.0,0.0,2.0,https://docs.anycable.io/#/using_with_rails,docs.anycable.io,False,https://anycable.io/,https://github.com/anycable/anycable-rails/blob/master/CHANGELOG.md,,http://github.com/anycable/anycable-rails,http://github.com/anycable/anycable-rails/issues,https://github.com/anycable/anycable-rails
allure-cucumber,2.29.1,7424078,88.6,62.0,70.0,True,README.md,4571.0,0.0,0.0,0.0,1.0,https://github.com/allure-framework/allure-ruby/blob/master/allure-cucumber/README.md,github.com,False,https://github.com/allure-framework/allure-ruby,https://github.com/allure-framework/allure-ruby/releases,https://github.com/allure-framework/allure-ruby/wiki,https://github.com/allure-framework/allure-ruby/tree/master/allure-cucumber,https://github.com/allure-framework/allure-ruby/issues,https://github.com/9ikhan/allure-cucumber
io-stream,0.14.0,7395561,77.5,62.0,80.0,True,readme.md,5520.0,0.0,1.0,0.0,5.0,https://socketry.github.io/io-stream/,socketry.github.io,False,https://github.com/socketry/io-stream,,,https://github.com/socketry/io-stream.git,,https://github.com/socketry/io-stream
forgery,0.8.1,7331109,30.8,40.0,130.0,True,README.markdown,13745.0,0.0,1.0,0.0,0.0,http://sevenwire.github.com/forgery,sevenwire.github.com,False,http://github.com/sevenwire/forgery,,http://wiki.github.com/sevenwire/forgery,,http://github.com/sevenwire/forgery/issues,https://github.com/sevenwire/forgery
sequel_pg,1.20.0,7249775,67.6,25.0,37.0,True,README.rdoc,4925.0,1.0,0.0,0.0,1.0,https://github.com/jeremyevans/sequel_pg/blob/master/README.rdoc,github.com,False,http://github.com/jeremyevans/sequel_pg,https://github.com/jeremyevans/sequel_pg/blob/master/CHANGELOG,,https://github.com/jeremyevans/sequel_pg,https://github.com/jeremyevans/sequel_pg/issues,https://github.com/jeremyevans/sequel_pg
padrino-helpers,0.16.1,7102826,48.6,119.0,245.0,True,README.rdoc,10014.0,0.0,1.0,0.0,2.0,http://github.com/padrino/padrino-framework/blob/master/README.rdoc,github.com,False,http://www.padrinorb.com,,http://wiki.github.com/padrino/padrino-framework,http://github.com/padrino/padrino-framework,http://github.com/padrino/padrino-framework/issues,https://github.com/padrino/padrino-framework
anycable,1.6.4,6927073,,0.0,0.0,True,README.md,1816.0,1.0,0.0,0.0,2.0,https://docs.anycable.io/,docs.anycable.io,False,https://anycable.io/,https://github.com/anycable/anycable-rb/blob/master/CHANGELOG.md,,http://github.com/anycable/anycable-rb,http://github.com/anycable/anycable-rb/issues,https://github.com/anycable/anycable-rb
anycable-core,1.6.4,6792022,11.0,23.0,210.0,True,README.md,1816.0,1.0,0.0,0.0,2.0,https://docs.anycable.io/,docs.anycable.io,False,https://anycable.io/,https://github.com/anycable/anycable-rb/blob/master/CHANGELOG.md,,http://github.com/anycable/anycable-rb,http://github.com/anycable/anycable-rb/issues,https://github.com/anycable/anycable-rb
require-hooks,0.5.1,6783850,8.8,5.0,57.0,True,README.md,8717.0,1.0,1.0,0.0,3.0,https://github.com/ruby-next/require-hooks/blob/master/README.md,github.com,False,https://github.com/ruby-next/require-hooks,https://github.com/ruby-next/require-hooks/blob/master/CHANGELOG.md,,,https://github.com/ruby-next/require-hooks/issues,https://github.com/ruby-next/require-hooks
statesman,13.3.0,6605837,9.6,16.0,166.0,True,README.md,25092.0,1.0,1.0,1.0,5.0,https://github.com/gocardless/statesman/blob/master/README.md,github.com,False,https://github.com/gocardless/statesman,https://github.com/gocardless/statesman/blob/master/CHANGELOG.md,,,https://github.com/gocardless/statesman/issues,https://github.com/gocardless/statesman
pedump,0.7.6,6574346,11.4,33.0,289.0,True,README.md,22713.0,0.0,1.0,0.0,8.0,http://pedump.me,pedump.me,False,http://github.com/zed-0xff/pedump,,http://pedump.info,,http://pedump.0xff.me,https://github.com/zed-0xff/pedump
json-canonicalization,1.0.0,6393581,30.0,3.0,10.0,True,README.md,4136.0,0.0,1.0,0.0,1.0,https://dryruby.github.io/json-canonicalization,dryruby.github.io,False,https://github.com/dryruby/json-canonicalization,,,,https://github.com/dryruby/json-canonicalization/issues,https://github.com/dryruby/json-canonicalization
rdf,3.3.4,6248600,95.3,922.0,967.0,True,README.md,25945.0,0.0,0.0,0.0,1.0,https://ruby-rdf.github.io/rdf,ruby-rdf.github.io,False,https://github.com/ruby-rdf/rdf,,,,https://github.com/ruby-rdf/rdf/issues,https://github.com/ruby-rdf/rdf
valvat,2.0.1,5890780,2.9,5.0,171.0,False,,0.0,0.0,0.0,0.0,0.0,https://github.com/yolk/valvat/blob/master/README.md,github.com,False,https://github.com/yolk/valvat,https://github.com/yolk/valvat/blob/master/CHANGES.md,,,https://github.com/yolk/valvat/issues,https://github.com/yolk/valvat
line-bot-api,2.10.0,5519164,96.2,1456.0,1514.0,True,README.md,12984.0,0.0,1.0,0.0,2.0,https://line.github.io/line-bot-sdk-ruby/,line.github.io,False,https://github.com/line/line-bot-sdk-ruby,https://github.com/line/line-bot-sdk-ruby/releases,,,https://github.com/line/line-bot-sdk-ruby/issues,https://github.com/line/line-bot-sdk-ruby
bluecloth,2.2.0,5434568,100.0,3.0,3.0,True,README.rdoc,3805.0,1.0,1.0,0.0,7.0,http://deveiate.org/code/bluecloth/,deveiate.org,False,http://deveiate.org/projects/BlueCloth,,http://deveiate.org/projects/BlueCloth/wiki,,http://deveiate.org/projects/BlueCloth/query,
fakeweb,1.3.0,5306233,18.8,9.0,48.0,True,README.rdoc,7148.0,1.0,1.0,0.0,7.0,http://fakeweb.rubyforge.org,fakeweb.rubyforge.org,False,http://github.com/chrisk/fakeweb,,,,http://github.com/chrisk/fakeweb/issues,https://github.com/chrisk/fakeweb
