gem,versions_counted,first_version,last_version,functions_first,functions_last,functions_ruby_last,functions_native_last,functions_public_last,functions_private_last,functions_protected_last,functions_added_total,functions_removed_total,max_abs_drift,rb_files_last,native_files_last,native_languages,lines_code_last,gem_bytes_last,parse_errors_last,net_change
less,1,2.6.0,2.6.0,70.0,70.0,70.0,0.0,66.0,4.0,0.0,70.0,0.0,0.0,9.0,0.0,,489.0,2153984.0,0.0,0.0
less-rails,1,5.0.0,5.0.0,38.0,38.0,38.0,0.0,29.0,4.0,5.0,38.0,0.0,0.0,9.0,0.0,,288.0,27136.0,0.0,0.0
letter_opener,1,1.10.0,1.10.0,35.0,35.0,35.0,0.0,34.0,1.0,0.0,35.0,0.0,0.0,5.0,0.0,,175.0,16384.0,0.0,0.0
letter_opener_web,1,3.0.0,3.0.0,38.0,38.0,38.0,0.0,27.0,11.0,0.0,38.0,0.0,0.0,8.0,0.0,,214.0,92160.0,0.0,0.0
lexxy,1,0.9.31,0.9.31,31.0,31.0,33.0,0.0,28.0,3.0,0.0,31.0,0.0,0.0,12.0,0.0,,245.0,1826816.0,0.0,0.0
liability-proof,1,0.0.9,0.0.9,35.0,35.0,35.0,0.0,22.0,13.0,0.0,35.0,0.0,0.0,9.0,0.0,,281.0,8704.0,0.0,0.0
libdatadog,1,40.0.0.1.0,40.0.0.1.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,,48.0,21873664.0,0.0,0.0
libddwaf,1,1.30.0.0.0,1.30.0.0.0,44.0,44.0,44.0,0.0,38.0,6.0,0.0,44.0,0.0,0.0,10.0,0.0,,641.0,3265536.0,0.0,0.0
libhoney,1,2.4.0,2.4.0,126.0,126.0,129.0,0.0,104.0,22.0,0.0,126.0,0.0,0.0,17.0,0.0,,826.0,37376.0,0.0,0.0
libv8,1,8.4.255.0,8.4.255.0,24.0,24.0,24.0,0.0,23.0,1.0,0.0,24.0,0.0,0.0,7.0,0.0,,212.0,1528832.0,0.0,0.0
libv8-node,1,24.12.0.1,24.12.0.1,28.0,28.0,28.0,0.0,22.0,6.0,0.0,28.0,0.0,0.0,7.0,0.0,,175.0,18432.0,0.0,0.0
libxml-ruby,1,6.0.0,6.0.0,549.0,549.0,146.0,407.0,548.0,1.0,0.0,549.0,0.0,0.0,19.0,73.0,c,896.0,277504.0,0.0,0.0
libyajl2,1,2.1.0,2.1.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,3.0,25.0,c,119.0,129024.0,0.0,0.0
license-acceptance,1,2.1.13,2.1.13,99.0,99.0,99.0,0.0,93.0,6.0,0.0,99.0,0.0,0.0,15.0,0.0,,623.0,15360.0,0.0,0.0
license_finder,1,7.2.1,7.2.1,905.0,905.0,907.0,0.0,638.0,263.0,4.0,905.0,0.0,0.0,120.0,0.0,,5980.0,196096.0,0.0,0.0
license_scout,1,2.6.10,2.6.10,217.0,217.0,217.0,0.0,157.0,60.0,0.0,217.0,0.0,0.0,27.0,0.0,,1560.0,1826304.0,0.0,0.0
licensed,1,5.1.0,5.1.0,459.0,459.0,459.0,0.0,357.0,65.0,37.0,459.0,0.0,0.0,53.0,0.0,,3601.0,81408.0,0.0,0.0
licensee,1,10.1.0,10.1.0,311.0,311.0,320.0,0.0,199.0,112.0,0.0,311.0,0.0,0.0,46.0,0.0,,1997.0,504320.0,0.0,0.0
liferaft,1,0.0.6,0.0.6,8.0,8.0,8.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,,34.0,7680.0,0.0,0.0
lightly,1,0.4.0,0.4.0,22.0,22.0,22.0,0.0,19.0,3.0,0.0,22.0,0.0,0.0,4.0,0.0,,100.0,6144.0,0.0,0.0
line-bot-api,1,2.10.0,2.10.0,3631.0,3631.0,3631.0,0.0,3595.0,36.0,0.0,3631.0,0.0,0.0,362.0,0.0,,20166.0,193024.0,0.0,0.0
link_header,1,0.0.8,0.0.8,16.0,16.0,16.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,,93.0,9216.0,0.0,0.0
lint_roller,1,1.1.0,1.1.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,,83.0,9728.0,0.0,0.0
linux-kstat,1,0.2.8,0.2.8,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,,44.0,17920.0,0.0,0.0
linzer,1,0.8.1,0.8.1,321.0,321.0,321.0,0.0,184.0,137.0,0.0,321.0,0.0,0.0,54.0,0.0,,2487.0,76288.0,0.0,0.0
liquid,1,5.13.0,5.13.0,691.0,691.0,692.0,0.0,589.0,87.0,15.0,691.0,0.0,0.0,64.0,0.0,,4481.0,61952.0,0.0,0.0
liquid-c,1,4.2.0,4.2.0,81.0,81.0,35.0,49.0,76.0,5.0,0.0,81.0,0.0,0.0,6.0,38.0,c,301.0,51200.0,0.0,0.0
liquid-spec,1,0.1.0,0.1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,,8.0,4608.0,0.0,0.0
listen,1,3.10.0,3.10.0,211.0,211.0,213.0,0.0,135.0,76.0,0.0,211.0,0.0,0.0,33.0,0.0,,1665.0,31232.0,0.0,0.0
literate_randomizer,1,0.4.0,0.4.0,47.0,47.0,47.0,0.0,38.0,9.0,0.0,47.0,0.0,0.0,6.0,0.0,,210.0,186368.0,0.0,0.0
little-plugger,1,1.1.4,1.1.4,16.0,16.0,16.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,,103.0,10240.0,0.0,0.0
llhttp,1,0.6.2,0.6.2,18.0,18.0,7.0,11.0,14.0,4.0,0.0,18.0,0.0,0.0,6.0,5.0,c,59.0,54784.0,0.0,0.0
llhttp-ffi,1,0.5.1,0.5.1,15.0,15.0,15.0,0.0,14.0,1.0,0.0,15.0,0.0,0.0,6.0,5.0,c,149.0,97792.0,0.0,0.0
lob,1,6.1.0,6.1.0,4964.0,4964.0,5411.0,0.0,4963.0,1.0,0.0,4964.0,0.0,0.0,225.0,0.0,,44243.0,261120.0,0.0,0.0
lobby_boy,1,0.1.3,0.1.3,68.0,68.0,68.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0,12.0,0.0,,359.0,24576.0,0.0,0.0
local_time,1,3.0.3,3.0.3,15.0,15.0,15.0,0.0,5.0,10.0,0.0,15.0,0.0,0.0,3.0,0.0,,110.0,1166848.0,0.0,0.0
locale,1,2.1.5,2.1.5,140.0,140.0,140.0,0.0,130.0,10.0,0.0,140.0,0.0,0.0,21.0,0.0,,1274.0,104448.0,0.0,0.0
localhost,1,1.8.0,1.8.0,41.0,41.0,41.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,9.0,0.0,,362.0,15360.0,0.0,0.0
lockbox,1,2.2.0,2.2.0,131.0,131.0,135.0,0.0,108.0,21.0,2.0,131.0,0.0,0.0,17.0,0.0,,1415.0,30208.0,0.0,0.0
lodash-rails,1,4.17.21,4.17.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,14.0,156160.0,0.0,0.0
log4r,1,1.1.10,1.1.10,222.0,222.0,224.0,0.0,164.0,57.0,1.0,222.0,0.0,0.0,33.0,0.0,,1761.0,118272.0,0.0,0.0
logger,1,1.7.0,1.7.0,67.0,67.0,70.0,0.0,49.0,18.0,0.0,67.0,0.0,0.0,7.0,0.0,,482.0,16896.0,0.0,0.0
logging,1,2.4.0,2.4.0,333.0,333.0,335.0,0.0,299.0,26.0,8.0,333.0,0.0,0.0,29.0,0.0,,2527.0,89088.0,0.0,0.0
logging-rails,1,0.6.0,0.6.0,15.0,15.0,16.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,,139.0,11776.0,0.0,0.0
lograge,1,0.15.0,0.15.0,85.0,85.0,87.0,0.0,54.0,20.0,11.0,85.0,0.0,0.0,23.0,0.0,,648.0,11264.0,0.0,0.0
logstash-codec-cef,1,6.2.8,6.2.8,29.0,29.0,30.0,0.0,14.0,15.0,0.0,29.0,0.0,0.0,2.0,0.0,,493.0,44032.0,0.0,0.0
logstash-codec-collectd,1,3.1.1,3.1.1,14.0,14.0,15.0,0.0,6.0,8.0,0.0,14.0,0.0,0.0,1.0,0.0,,350.0,24576.0,0.0,0.0
logstash-codec-dots,1,3.0.6,3.0.6,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,12.0,8704.0,0.0,0.0
logstash-codec-edn,1,3.1.1,3.1.1,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,29.0,13824.0,0.0,0.0
logstash-codec-edn_lines,1,3.1.1,3.1.1,4.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,,37.0,13824.0,0.0,0.0
logstash-codec-es_bulk,1,3.1.0,3.1.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,54.0,13824.0,0.0,0.0
logstash-codec-fluent,1,3.4.3,3.4.3,15.0,15.0,15.0,0.0,11.0,4.0,0.0,15.0,0.0,0.0,2.0,0.0,,128.0,15872.0,0.0,0.0
logstash-codec-graphite,1,3.0.6,3.0.6,4.0,4.0,4.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,,65.0,13824.0,0.0,0.0
logstash-codec-json,1,3.1.1,3.1.1,6.0,6.0,6.0,0.0,4.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,,50.0,17408.0,0.0,0.0
logstash-codec-json_lines,1,3.2.2,3.2.2,6.0,6.0,6.0,0.0,4.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,,55.0,17408.0,0.0,0.0
logstash-codec-line,1,3.1.1,3.1.1,6.0,6.0,6.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,,43.0,15360.0,0.0,0.0
logstash-codec-msgpack,1,3.1.0,3.1.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,34.0,13312.0,0.0,0.0
logstash-codec-multiline,1,3.1.2,3.1.2,97.0,97.0,97.0,0.0,83.0,14.0,0.0,97.0,0.0,0.0,4.0,0.0,,504.0,27136.0,0.0,0.0
logstash-codec-netflow,1,4.3.4,4.3.4,39.0,39.0,39.0,0.0,22.0,17.0,0.0,39.0,0.0,0.0,3.0,0.0,,1008.0,95744.0,1.0,0.0
logstash-codec-plain,1,3.1.0,3.1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,,31.0,14848.0,0.0,0.0
logstash-codec-rubydebug,1,3.1.0,3.1.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,,29.0,12800.0,0.0,0.0
logstash-event,1,1.2.02,1.2.02,37.0,37.0,39.0,0.0,37.0,0.0,0.0,37.0,0.0,0.0,5.0,0.0,,313.0,8704.0,0.0,0.0
logstash-filter-aggregate,1,2.11.0,2.11.0,51.0,51.0,51.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,1.0,0.0,,341.0,27136.0,0.0,0.0
logstash-filter-clone,1,4.2.0,4.2.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,,36.0,14336.0,0.0,0.0
logstash-filter-csv,1,3.1.2,3.1.2,5.0,5.0,5.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,,108.0,17920.0,0.0,0.0
logstash-filter-date,1,3.2.1,3.2.1,4.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,,55.0,44032.0,0.0,0.0
logstash-filter-dissect,1,1.3.0,1.3.0,6.0,6.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,,35.0,57344.0,0.0,0.0
logstash-filter-dns,1,3.2.0,3.2.0,309.0,309.0,313.0,0.0,293.0,16.0,0.0,309.0,0.0,0.0,3.0,0.0,,2238.0,37376.0,0.0,0.0
logstash-filter-drop,1,3.0.5,3.0.5,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,13.0,8704.0,0.0,0.0
logstash-filter-elasticsearch,1,4.4.1,4.4.1,60.0,60.0,61.0,0.0,24.0,36.0,0.0,60.0,0.0,0.0,4.0,0.0,,635.0,75264.0,0.0,0.0
logstash-filter-fingerprint,1,3.5.0,3.5.0,12.0,12.0,15.0,0.0,5.0,7.0,0.0,12.0,0.0,0.0,1.0,0.0,,195.0,20992.0,0.0,0.0
logstash-filter-geoip,1,8.0.0,8.0.0,13.0,13.0,13.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,,130.0,33253888.0,0.0,0.0
logstash-filter-grok,1,4.4.4,4.4.4,31.0,31.0,31.0,0.0,21.0,9.0,1.0,31.0,0.0,0.0,1.0,0.0,,249.0,28672.0,0.0,0.0
logstash-filter-http,1,2.0.0,2.0.0,8.0,8.0,8.0,0.0,3.0,5.0,0.0,8.0,0.0,0.0,1.0,0.0,,125.0,16896.0,0.0,0.0
logstash-filter-json,1,3.2.1,3.2.1,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,70.0,16384.0,0.0,0.0
logstash-filter-json_encode,1,3.0.3,3.0.3,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,26.0,9216.0,0.0,0.0
logstash-filter-kv,1,4.7.0,4.7.0,11.0,11.0,11.0,0.0,3.0,8.0,0.0,11.0,0.0,0.0,1.0,0.0,,213.0,28160.0,0.0,0.0
logstash-filter-metrics,1,4.0.7,4.0.7,8.0,8.0,8.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,1.0,0.0,,89.0,16384.0,0.0,0.0
logstash-filter-multiline,1,3.0.4,3.0.4,10.0,10.0,11.0,0.0,6.0,4.0,0.0,10.0,0.0,0.0,1.0,0.0,,141.0,13824.0,0.0,0.0
logstash-filter-mutate,1,3.6.0,3.6.0,27.0,27.0,27.0,0.0,2.0,25.0,0.0,27.0,0.0,0.0,1.0,0.0,,327.0,26112.0,0.0,0.0
logstash-filter-ruby,1,3.1.8,3.1.8,41.0,41.0,42.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,6.0,0.0,,287.0,19968.0,0.0,0.0
logstash-filter-sleep,1,3.0.7,3.0.7,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,46.0,13312.0,0.0,0.0
logstash-filter-split,1,3.1.10,3.1.10,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,43.0,14336.0,0.0,0.0
logstash-filter-syslog_pri,1,3.2.1,3.2.1,4.0,4.0,4.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,,86.0,14848.0,0.0,0.0
logstash-filter-throttle,1,4.0.4,4.0.4,7.0,7.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,,107.0,13312.0,0.0,0.0
logstash-filter-translate,1,3.5.1,3.5.1,71.0,71.0,71.0,0.0,51.0,14.0,6.0,71.0,0.0,0.0,13.0,0.0,,719.0,33792.0,0.0,0.0
logstash-filter-urldecode,1,3.0.6,3.0.6,4.0,4.0,4.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,,55.0,11264.0,0.0,0.0
logstash-filter-useragent,1,3.3.5,3.3.5,9.0,9.0,9.0,0.0,3.0,6.0,0.0,9.0,0.0,0.0,2.0,0.0,,149.0,1536512.0,0.0,0.0
logstash-filter-xml,1,4.3.2,4.3.2,4.0,4.0,4.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,,139.0,18432.0,0.0,0.0
logstash-input-azure_event_hubs,1,1.5.10,1.5.10,22.0,22.0,22.0,0.0,20.0,2.0,0.0,22.0,0.0,0.0,7.0,0.0,,408.0,13857792.0,0.0,0.0
logstash-input-beats,1,7.0.14,7.0.14,69.0,69.0,69.0,0.0,48.0,21.0,0.0,69.0,0.0,0.0,8.0,0.0,,526.0,3197440.0,0.0,0.0
logstash-input-dead_letter_queue,1,2.0.2,2.0.2,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,,69.0,23552.0,0.0,0.0
logstash-input-elasticsearch,1,5.3.2,5.3.2,94.0,94.0,95.0,0.0,55.0,39.0,0.0,94.0,0.0,0.0,6.0,0.0,,849.0,62976.0,0.0,0.0
