package,version,status,asset_kind,tfm,assembly,assembly_bytes,bytes_fetched,nupkg_bytes,public_types,methods_public,properties,events,ctors,operators,api_total,methods_private,methods_protected,methods_internal,m_static,m_virtual,m_abstract,m_sealed,m_generic,t_interface,t_abstract,t_sealed,fields_public,all_types,methoddef_rows,typedef_rows
OpenRA-OpenAL-CS,1.0.23,ok,lib,netstandard2.0,lib/netstandard2.0/OpenAL-CS.dll,20480,73936,3366499,6,141,0,0,0,0,141,1.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,237.0,7.0,142,7
Microsoft.Graph.Core,4.0.1,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.Graph.Core.dll,132408,126926,413975,51,70,71,0,31,0,141,,,,,,,,,,,,,,473,132
GeoJSON.Net,1.4.1,ok,,netstandard2.1,lib/netstandard2.1/GeoJSON.Net.dll,36352,81033,91189,35,99,42,0,39,30,141,,,,,,,,,,,,,,264,49
Microsoft.Extensions.FileSystemGlobbing,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.FileSystemGlobbing.dll,51536,91909,191144,36,69,71,0,27,0,140,,,,,,,,,,,,,,282,74
Microsoft.Extensions.DependencyInjection,10.0.11,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.Extensions.DependencyInjection.dll,100136,112518,349298,9,13,127,0,3,0,140,,,,,,,,,,,,,,491,92
Sentinel.NLogViewer,3.1.1,ok,lib,net8.0-windows7.0,lib/net8.0-windows7.0/NLogViewer.dll,206336,222145,195875,28,76,62,2,21,0,140,73.0,14.0,2.0,35.0,33.0,4.0,20.0,0.0,1.0,9.0,7.0,146.0,38.0,294,38
NuGet.Versioning,7.9.0,ok,,net8.0,lib/net8.0/NuGet.Versioning.dll,62264,97421,154759,22,88,52,0,36,6,140,,,,,,,,,,,,,,310,41
Microsoft.Orleans.Streaming.AzureStorage,10.3.1,ok,lib,net10.0,lib/net10.0/Orleans.Streaming.AzureStorage.dll,209248,172399,263375,33,83,57,0,22,0,140,230.0,8.0,81.0,30.0,36.0,0.0,26.0,0.0,5.0,11.0,7.0,644.0,156.0,608,156
System.CommandLine.NamingConventionBinder,2.0.0-beta5.25306.1,ok,,netstandard2.0,lib/netstandard2.0/System.CommandLine.NamingConventionBinder.dll,54816,92856,118420,16,97,43,0,5,0,140,,,,,,,,,,,,,,266,51
System.Xml.XPath,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Xml.XPath.dll,28512,81543,250182,14,101,38,0,11,0,139,,,,,,,,,,,,,,154,15
Microsoft.IO.RecyclableMemoryStream,3.0.1,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.IO.RecyclableMemoryStream.dll,63920,101295,177094,17,54,74,11,18,0,139,,,,,,,,,,,,,,231,25
Microsoft.AspNetCore.Identity.EntityFrameworkCore,10.0.11,ok,,net10.0,lib/net10.0/Microsoft.AspNetCore.Identity.EntityFrameworkCore.dll,137512,117119,96557,27,87,51,0,33,0,138,,,,,,,,,,,,,,396,122
Hardcodet.NotifyIcon.Wpf,2.0.1,ok,lib,net8.0-windows7.0,lib/net8.0-windows7.0/Hardcodet.NotifyIcon.Wpf.dll,123904,155853,544090,22,66,48,24,5,0,138,93.0,25.0,46.0,26.0,11.0,0.0,2.0,0.0,0.0,3.0,19.0,241.0,37.0,336,37
VirtualizingWrapPanel,2.5.4,ok,lib,net10.0-windows7.0,lib/net10.0-windows7.0/VirtualizingWrapPanel.dll,57856,90289,89665,11,78,60,0,7,0,138,105.0,80.0,13.0,0.0,84.0,13.0,15.0,0.0,1.0,2.0,4.0,116.0,20.0,295,20
Json.More.Net,3.0.1,ok,,netstandard2.0,lib/netstandard2.0/Json.More.dll,67584,95348,171444,14,56,82,0,6,9,138,,,,,,,,,,,,,,410,104
Microsoft.FeatureManagement,4.7.0,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.FeatureManagement.dll,116016,117791,326155,58,47,91,0,34,0,138,,,,,,,,,,,,,,559,137
ElBruno.Whisper,0.9.0,ok,lib,net10.0,lib/net10.0/ElBruno.Whisper.dll,100864,110840,721730,16,41,96,0,12,12,137,150.0,0.0,38.0,27.0,29.0,0.0,11.0,0.0,0.0,2.0,16.0,323.0,68.0,493,68
ImpromptuInterface,8.0.6,ok,,netstandard2.0,lib/netstandard2.0/ImpromptuInterface.dll,75264,96369,77681,17,65,72,0,14,2,137,,,,,,,,,,,,,,417,61
UTF.Unknown,2.7.0,ok,lib,netstandard2.0,lib/netstandard2.0/UtfUnknown.dll,256000,174291,476949,175,119,18,0,178,0,137,175.0,13.0,6.0,18.0,87.0,7.0,0.0,0.0,0.0,33.0,1.0,601.0,214.0,506,214
CommunityToolkit.Aspire.Hosting.Dapr,13.0.0,ok,lib,net10.0,lib/net10.0/CommunityToolkit.Aspire.Hosting.Dapr.dll,125256,133875,274808,18,40,97,0,12,12,137,128.0,4.0,57.0,25.0,29.0,2.0,9.0,0.0,2.0,7.0,14.0,295.0,89.0,511,89
Microsoft.WinForms.Designer.SDK,1.6.0,ok,ref,netcoreapp3.1,ref/netcoreapp3.1/Microsoft.WinForms.Utilities.Shared.dll,98224,102213,679079,12,31,104,2,5,0,137,45.0,15.0,80.0,11.0,34.0,11.0,18.0,0.0,1.0,9.0,8.0,286.0,157.0,799,157
Microsoft.JSInterop,10.0.11,ok,,net10.0,lib/net10.0/Microsoft.JSInterop.dll,75048,100895,80332,28,97,40,0,11,0,137,,,,,,,,,,,,,,296,70
Microsoft.Extensions.Http.Resilience,10.9.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Http.Resilience.dll,137568,124006,384649,31,40,97,0,16,0,137,,,,,,,,,,,,,,686,176
Microsoft.ML.TimeSeries,5.0.0,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.ML.TimeSeries.dll,231184,162025,159432,51,51,85,0,25,0,136,259.0,37.0,295.0,17.0,26.0,0.0,20.0,0.0,0.0,3.0,46.0,773.0,207.0,1023,207
MouseKeyHook,5.7.1,ok,lib,net7.0-windows7.0,lib/net7.0-windows7.0/Gma.System.MouseKeyHook.dll,61440,87935,106816,18,35,38,63,9,0,136,58.0,51.0,50.0,9.0,53.0,40.0,1.0,0.0,3.0,6.0,6.0,200.0,72.0,439,72
Microsoft.AspNetCore.App.Ref,10.0.11,ok,,net10.0,ref/net10.0/Microsoft.JSInterop.dll,41808,85625,7209416,28,97,39,0,11,0,136,,,,,,,,,,,,,,269,70
identitymodel.oidcclient,6.0.0,ok,lib,netstandard2.0,lib/netstandard2.0/IdentityModel.OidcClient.dll,161792,150660,233789,23,13,122,1,21,0,136,87.0,4.0,209.0,1.0,30.0,2.0,1.0,0.0,2.0,4.0,3.0,505.0,74.0,574,74
System.ComponentModel.Annotations,5.0.0,ok,,netstandard2.1,ref/netstandard2.1/System.ComponentModel.Annotations.dll,28544,80348,771145,43,56,79,0,62,0,135,,,,,,,,,,,,,,235,48
Microsoft.AspNetCore.Connections.Abstractions,10.0.11,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.AspNetCore.Connections.Abstractions.dll,45352,88262,163329,53,51,84,0,25,0,135,,,,,,,,,,,,,,259,82
Ecng.Compilation,1.0.331,ok,lib,net10.0,lib/net10.0/Ecng.Compilation.dll,41472,83702,64491,19,61,74,0,12,0,135,116.0,11.0,14.0,22.0,59.0,30.0,2.0,0.0,5.0,11.0,4.0,95.0,42.0,268,42
Aspire.Hosting.PostgreSQL,13.5.3,ok,lib,net8.0,lib/net8.0/Aspire.Hosting.PostgreSQL.dll,77664,112983,136049,6,16,119,0,5,0,135,92.0,0.0,19.0,15.0,4.0,0.0,4.0,0.0,0.0,1.0,4.0,115.0,33.0,242,33
OpenIddict.Server.AspNetCore,7.6.1,ok,,net10.0,lib/net10.0/OpenIddict.Server.AspNetCore.dll,103936,108563,1174397,70,72,63,0,46,0,135,,,,,,,,,,,,,,431,124
Microsoft.AspNetCore.Components.WebAssembly,10.0.11,ok,,net10.0,lib/net10.0/Microsoft.AspNetCore.Components.WebAssembly.dll,166736,135241,132829,15,36,96,2,6,0,134,,,,,,,,,,,,,,701,126
Google.Apis.Keep.v1,1.74.0.3729,ok,lib,netstandard2.0,lib/netstandard2.0/Google.Apis.Keep.v1.dll,28672,77621,95264,32,24,110,0,30,0,134,13.0,12.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,2.0,3.0,101.0,33.0,245,33
RichardSzalay.MockHttp,7.1.0,ok,,netstandard2.0,lib/netstandard2.0/RichardSzalay.MockHttp.dll,53760,95869,163569,20,94,40,0,17,0,134,,,,,,,,,,,,,,266,64
membase,2.14.0,ok,lib,net35,lib/net35/Membase.dll,65536,102413,315324,21,35,97,2,20,0,134,143.0,41.0,4.0,0.0,29.0,16.0,0.0,0.0,7.0,7.0,7.0,196.0,61.0,389,61
Docnet.Core,2.6.0,ok,lib,netstandard2.0,lib/netstandard2.0/Docnet.Core.dll,81920,96394,18429655,51,62,72,0,17,6,134,104.0,52.0,230.0,8.0,62.0,32.0,20.0,0.0,4.0,4.0,39.0,266.0,96.0,823,96
Microsoft.Extensions.Logging.Console,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Logging.Console.dll,87336,108244,275453,18,31,102,0,9,0,133,,,,,,,,,,,,,,434,98
HtmlSanitizer,9.2.1039,ok,,netstandard2.0,lib/netstandard2.0/HtmlSanitizer.dll,63488,92230,159400,17,25,89,19,15,0,133,,,,,,,,,,,,,,306,31
NetCoreEx.Geometry,3.0.0,ok,lib,netstandard1.4,lib/netstandard1.4/NetCoreEx.Geometry.dll,16896,25072,18194,10,114,18,0,18,18,132,0.0,0.0,0.0,54.0,36.0,0.0,9.0,0.0,0.0,0.0,10.0,28.0,11.0,177,11
AspNetCoreRateLimit,5.0.0,ok,,net6.0,lib/net6.0/AspNetCoreRateLimit.dll,78336,106802,60024,55,79,53,0,39,0,132,,,,,,,,,,,,,,320,88
Microsoft.Testing.Extensions.HangDump,2.4.0,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.Testing.Extensions.HangDump.dll,165176,137395,844798,6,7,125,0,0,0,132,153.0,57.0,118.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,719.0,185.0,619,185
Microsoft.VisualStudio.Validation,17.13.22,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.VisualStudio.Validation.dll,45072,88321,352573,10,89,43,0,3,0,132,,,,,,,,,,,,,,227,56
Microsoft.Diagnostics.NETCore.Client,0.2.731102,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Diagnostics.NETCore.Client.dll,153400,130785,173330,20,38,93,0,15,2,131,,,,,,,,,,,,,,634,159
Azure.CodeSigning.Sdk,0.1.164,ok,lib,netstandard2.0,lib/netstandard2.0/Azure.CodeSigning.dll,127008,122955,87005,18,42,89,0,17,6,131,144.0,9.0,21.0,25.0,37.0,0.0,12.0,0.0,0.0,2.0,13.0,490.0,124.0,603,124
System.ValueTuple,4.6.2,ok,,net462,lib/net462/System.ValueTuple.dll,75024,94660,86474,11,117,14,0,9,0,131,,,,,,,,,,,,,,239,20
Microsoft.Azure.Management.PowerBIDedicated,0.11.0-preview,ok,lib,netstandard1.4,lib/netstandard1.4/Microsoft.Azure.Management.PowerBIDedicated.dll,104520,101542,105610,24,73,58,0,35,0,131,126.0,4.0,3.0,34.0,73.0,33.0,33.0,0.0,3.0,8.0,5.0,557.0,77.0,339,77
Microsoft.Azure.Management.Authorization,2.0.1,ok,lib,net40,lib/net40/Microsoft.Azure.Management.Authorization.dll,100744,98957,87943,33,67,64,0,28,0,131,45.0,1.0,26.0,44.0,45.0,33.0,7.0,0.0,5.0,10.0,5.0,447.0,82.0,320,82
Selenium.Support,4.48.0,ok,,netstandard2.0,lib/netstandard2.0/Selenium.Support.dll,48640,72807,52552,18,54,60,17,24,0,131,,,,,,,,,,,,,,289,60
ImageGlass.Tools,1.9200.2,ok,lib,net10.0-windows7.0,lib/net10.0-windows7.0/ImageGlass.Tools.dll,60928,87943,122367,22,38,86,6,29,0,130,117.0,16.0,89.0,29.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,226.0,47.0,407,47
Microsoft.VisualStudio.Web.CodeGeneration.Tools,2.0.4,ok,,netcoreapp2.0,lib/netcoreapp2.0/dotnet-aspnet-codegenerator.dll,79352,103659,94369,19,20,110,0,13,0,130,,,,,,,,,,,,,,384,61
FluentMigrator.Runner.SqlServer,8.0.1,ok,,net10.0,lib/net10.0/FluentMigrator.Runner.SqlServer.dll,60416,88457,338320,24,95,35,0,44,0,130,,,,,,,,,,,,,,251,40
Microsoft.Owin.Security,4.2.3,ok,,net45,lib/net45/Microsoft.Owin.Security.dll,66080,104136,77170,45,72,58,0,32,2,130,,,,,,,,,,,,,,254,71
PlaylistsNET,1.4.1,ok,lib,netstandard2.0,lib/netstandard2.0/PlaylistsNET.dll,46080,84541,107860,31,54,76,0,27,0,130,24.0,9.0,34.0,11.0,43.0,10.0,29.0,0.0,3.0,5.0,1.0,119.0,44.0,302,44
Enterwell.Clients.Wpf.Notifications,1.4.2,ok,lib,net451,lib/net451/Enterwell.Clients.Wpf.Notifications.dll,33280,37159,24156,16,60,66,4,10,0,130,23.0,1.0,8.0,24.0,134.0,69.0,61.0,0.0,5.0,6.0,3.0,52.0,23.0,239,23
Microsoft.ML.DataView,5.0.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.ML.DataView.dll,48400,91056,74302,27,80,49,0,18,0,129,,,,,,,,,,,,,,237,48
Microsoft.Bcl.Memory,10.0.11,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.Bcl.Memory.dll,74024,102450,242249,6,31,98,0,0,0,129,,,,,,,,,,,,,,426,53
TimeZoneConverter,7.2.0,ok,,netstandard2.0,lib/netstandard2.0/TimeZoneConverter.dll,130048,130983,272646,5,27,102,0,1,0,129,,,,,,,,,,,,,,747,134
Serilog.Extensions.Hosting,10.0.0,ok,,netstandard2.1,lib/netstandard2.1/Serilog.Extensions.Hosting.dll,40960,82466,177042,9,111,17,0,2,0,128,,,,,,,,,,,,,,262,59
Microsoft.AspNetCore.Authentication.OpenIdConnect,10.0.11,ok,,net10.0,lib/net10.0/Microsoft.AspNetCore.Authentication.OpenIdConnect.dll,126760,115795,98586,20,36,92,0,18,0,128,,,,,,,,,,,,,,383,50
Xamarin.AndroidX.DynamicAnimation,1.1.0.6,ok,,net10.0-android36.0,lib/net10.0-android36.0/Xamarin.AndroidX.DynamicAnimation.dll,73056,91030,198440,17,32,96,0,23,0,128,,,,,,,,,,,,,,342,43
Aspire.Hosting.Yarp,13.5.3,ok,lib,net8.0,lib/net8.0/Aspire.Hosting.Yarp.dll,96608,123148,101797,17,68,60,0,3,0,128,41.0,0.0,104.0,56.0,12.0,8.0,0.0,0.0,2.0,12.0,12.0,183.0,96.0,402,96
System.Numerics.Tensors,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Numerics.Tensors.dll,97616,99050,767830,5,49,79,0,0,0,128,,,,,,,,,,,,,,352,73
Mono.Nat,3.0.4,ok,lib,netstandard2.1,lib/netstandard2.1/Mono.Nat.dll,68608,96005,113623,13,36,85,6,9,0,127,105.0,21.0,31.0,26.0,19.0,11.0,4.0,0.0,2.0,4.0,6.0,294.0,76.0,341,76
System.Linq.Queryable,4.3.0,ok,,netstandard1.0,ref/netstandard1.0/System.Linq.Queryable.dll,32112,81862,275542,5,124,3,0,5,0,127,,,,,,,,,,,,,,138,6
Validation,2.6.68,ok,,netstandard2.0,lib/netstandard2.0/Validation.dll,34304,80982,124308,9,85,42,0,3,0,127,,,,,,,,,,,,,,220,55
JustArchiNET.Madness,3.17.0,ok,lib,netstandard2.1,lib/netstandard2.1/JustArchiNET.Madness.dll,70656,111216,167917,36,104,23,0,31,0,127,3.0,1.0,4.0,98.0,2.0,0.0,2.0,0.0,0.0,16.0,28.0,94.0,44.0,184,44
Microsoft.AzureStack.Management.Network.Admin,0.1.0-preview,ok,lib,netstandard1.4,lib/netstandard1.4/Microsoft.AzureStack.Management.Network.Admin.dll,87928,98061,89727,30,38,89,0,34,0,127,102.0,4.0,5.0,24.0,54.0,31.0,18.0,0.0,6.0,15.0,9.0,383.0,61.0,309,61
System.IdentityModel.Tokens.Jwt,8.22.0,ok,,netstandard2.0,lib/netstandard2.0/System.IdentityModel.Tokens.Jwt.dll,90952,104678,392311,9,41,85,0,22,0,126,,,,,,,,,,,,,,265,22
System.Diagnostics.TraceSource,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Diagnostics.TraceSource.dll,29432,81793,227705,17,86,40,0,17,0,126,,,,,,,,,,,,,,171,18
SharpDX.D3DCompiler,4.2.0,ok,,netstandard1.1,lib/netstandard1.1/SharpDX.D3DCompiler.dll,57856,90084,294599,51,95,31,0,30,16,126,,,,,,,,,,,,,,301,72
System.IO.Ports,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.IO.Ports.dll,42832,86493,420484,17,29,94,3,10,0,126,,,,,,,,,,,,,,220,47
Expression.Blend.Sdk,1.0.2,ok,lib,net45,lib/net45/System.Windows.Interactivity.dll,55904,92382,166521,25,47,76,3,14,0,126,71.0,55.0,47.0,3.0,49.0,7.0,13.0,0.0,1.0,14.0,10.0,70.0,32.0,240,32
Microsoft.AspNetCore.Authorization,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Authorization.dll,58192,93737,143575,34,80,45,0,26,0,125,,,,,,,,,,,,,,258,76
Avalonia.Browser,12.1.2,ok,lib,net10.0,lib/net10.0/Avalonia.Browser.dll,220672,147500,292564,6,9,110,6,5,2,125,164.0,32.0,231.0,5.0,7.0,0.0,1.0,0.0,0.0,1.0,2.0,584.0,151.0,955,151
Microsoft.VisualStudio.Setup.Configuration.Interop,3.14.2075,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.VisualStudio.Setup.Configuration.Interop.dll,22568,74004,61239,24,125,0,0,1,0,125,,,,,,,,,,,,,,128,27
Ude.NetStandard,1.2.0,ok,lib,netstandard2.0,lib/netstandard2.0/Ude.NetStandard.dll,164864,141697,389990,66,114,11,0,63,0,125,43.0,13.0,0.0,7.0,97.0,15.0,4.0,0.0,1.0,13.0,3.0,325.0,80.0,231,80
Finbuckle.MultiTenant,10.1.3,ok,,net10.0,lib/net10.0/Finbuckle.MultiTenant.dll,75776,96967,68495,23,96,29,0,23,2,125,,,,,,,,,,,,,,318,79
FuzzySharp,2.0.2,ok,,netstandard2.1,lib/netstandard2.1/FuzzySharp.dll,39936,83464,153760,42,84,40,0,41,0,124,,,,,,,,,,,,,,293,64
System.Net.Http.Json,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Net.Http.Json.dll,74536,100460,208512,7,66,58,0,0,0,124,,,,,,,,,,,,,,321,62
Microsoft.Extensions.Primitives,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Primitives.dll,51024,91652,206833,16,71,53,0,11,23,124,,,,,,,,,,,,,,305,58
Microsoft.Azure.Management.Advisor,0.9.5-preview,ok,lib,netstandard1.4,lib/netstandard1.4/Microsoft.Azure.Management.Advisor.dll,106376,102787,109561,25,53,70,0,32,0,123,94.0,5.0,4.0,34.0,57.0,35.0,18.0,0.0,5.0,12.0,7.0,480.0,65.0,310,65
LeakCanaryBinding,1.5.1.1,ok,lib,MonoAndroid10,lib/MonoAndroid10/LeakCanary.dll,174080,198984,382165,15,40,83,0,13,0,123,24.0,43.0,22.0,54.0,44.0,6.0,9.0,0.0,2.0,4.0,9.0,114.0,21.0,185,21
Microsoft.AzureStack.Management.Gallery.Admin,0.1.0-preview,ok,lib,netstandard1.4,lib/netstandard1.4/Microsoft.AzureStack.Management.Gallery.Admin.dll,63352,92269,77042,26,16,107,0,43,0,123,56.0,4.0,2.0,10.0,39.0,21.0,16.0,0.0,3.0,7.0,4.0,215.0,40.0,296,40
mbprogresshud,0.9.2,ok,lib,MonoTouch,lib/MonoTouch/MBProgressHUD.dll,817664,354225,585889,14,82,40,1,24,0,123,13.0,8.0,0.0,67.0,87.0,0.0,0.0,0.0,1.0,2.0,5.0,200.0,24.0,213,24
Microsoft.Orleans.Dashboard,10.3.1,ok,lib,net10.0,lib/net10.0/Orleans.Dashboard.dll,17710432,4191204,8289902,5,7,116,0,5,0,123,310.0,19.0,96.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,708.0,237.0,1236,237
System.Diagnostics.Process,4.3.0,ok,,netstandard1.4,ref/netstandard1.4/System.Diagnostics.Process.dll,30600,82524,543776,13,41,79,3,10,0,123,,,,,,,,,,,,,,164,14
OrchardCore.Localization.Core,3.0.1,ok,lib,net10.0,lib/net10.0/OrchardCore.Localization.Core.dll,59904,68815,44570,16,25,98,0,13,0,123,137.0,2.0,36.0,7.0,20.0,0.0,14.0,0.0,0.0,3.0,3.0,127.0,40.0,300,40
Toast.iOS,1.2.0,ok,lib,xamarinios10,lib/xamarinios10/Toast.dll,27648,36237,25590,17,62,60,0,13,0,122,9.0,45.0,4.0,20.0,36.0,2.0,0.0,0.0,0.0,3.0,3.0,69.0,22.0,206,22
MdXaml.Html,1.27.0,ok,lib,net6.0-windows7.0,lib/net6.0-windows7.0/MdXaml.Html.dll,71680,98174,142340,31,52,69,0,24,0,121,117.0,0.0,31.0,4.0,47.0,5.0,42.0,0.0,4.0,5.0,4.0,194.0,73.0,357,73
Asp.Versioning.Mvc.ApiExplorer,10.2.1,ok,,net10.0,lib/net10.0/Asp.Versioning.Mvc.ApiExplorer.dll,59288,97991,76763,24,33,88,0,9,0,121,,,,,,,,,,,,,,227,43
AzureSoraSDK,1.0.2,ok,lib,net6.0,lib/net6.0/AzureSoraSDK.dll,67072,94328,245968,16,30,91,0,25,0,121,42.0,8.0,25.0,6.0,21.0,6.0,8.0,0.0,2.0,3.0,2.0,254.0,57.0,331,57
System.Collections.Concurrent,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Collections.Concurrent.dll,31640,82097,502676,10,84,37,0,19,0,121,,,,,,,,,,,,,,168,11
xamarin.insights,1.12.3,ok,lib,net40,lib/net40/Xamarin.Insights.dll,82944,102355,959307,12,33,63,25,5,0,121,101.0,3.0,38.0,31.0,18.0,3.0,0.0,0.0,1.0,3.0,11.0,339.0,108.0,593,108
Microsoft.Owin.Hosting,4.2.3,ok,,net45,lib/net45/Microsoft.Owin.Hosting.dll,80928,112524,85549,36,65,56,0,21,0,121,,,,,,,,,,,,,,340,77
ModelContextProtocol,2.2.0,ok,,netstandard2.0,lib/netstandard2.0/ModelContextProtocol.dll,115712,112210,228060,9,47,73,0,2,0,120,,,,,,,,,,,,,,508,140
Fractions,8.3.2,ok,,netstandard2.1,lib/netstandard2.1/Fractions.dll,49152,87600,133527,12,77,43,0,18,27,120,,,,,,,,,,,,,,252,25
Xamarin.AndroidX.ViewPager2,1.1.0.11,ok,,net10.0-android36.0,lib/net10.0-android36.0/Xamarin.AndroidX.ViewPager2.dll,74552,91076,223155,15,45,75,0,14,0,120,,,,,,,,,,,,,,354,42
System.Xml.XmlSerializer,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Xml.XmlSerializer.dll,31104,82195,718651,21,42,78,0,46,0,120,,,,,,,,,,,,,,240,22
Microsoft.VisualStudio.Web.CodeGeneration.EntityFrameworkCore,10.0.2,ok,,net10.0,lib/net10.0/Microsoft.VisualStudio.Web.CodeGeneration.EntityFrameworkCore.dll,82976,104602,89263,22,17,103,0,14,0,120,,,,,,,,,,,,,,321,53
Volo.Abp.AspNetCore.Mvc.UI.Theme.Basic,10.6.0,ok,lib,net10.0,lib/net10.0/Volo.Abp.AspNetCore.Mvc.UI.Theme.Basic.dll,132096,108956,96434,17,14,105,0,14,0,119,208.0,6.0,38.0,0.0,13.0,0.0,1.0,0.0,0.0,3.0,3.0,445.0,98.0,416,98
Splat,21.0.0,ok,,net11.0,lib/net11.0/Splat.dll,54784,98112,441791,38,102,17,0,5,2,119,,,,,,,,,,,,,,220,55
NGettext,0.6.7,ok,lib,netstandard2.0,lib/netstandard2.0/NGettext.dll,40448,84574,260298,25,85,34,0,51,0,119,20.0,31.0,28.0,0.0,75.0,13.0,5.0,0.0,5.0,5.0,5.0,108.0,35.0,246,35
Microsoft.AspNetCore.Mvc.WebApiCompatShim,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Mvc.WebApiCompatShim.dll,64352,97097,66209,39,64,55,0,31,0,119,,,,,,,,,,,,,,270,52
Verify.Xunit,31.12.5,ok,,net10.0,lib/net10.0/Verify.Xunit.dll,46592,91816,233920,6,118,0,0,3,0,118,,,,,,,,,,,,,,241,64
PDFtoImage,5.4.0,ok,lib,netstandard2.1,lib/netstandard2.1/PDFtoImage.dll,71008,99552,557805,19,44,74,0,11,2,118,160.0,2.0,17.0,41.0,56.0,26.0,27.0,0.0,1.0,3.0,11.0,274.0,53.0,396,53
Microsoft.AspNetCore.Server.Kestrel.Transport.Libuv,6.0.36,ok,,net6.0,lib/net6.0/Microsoft.AspNetCore.Server.Kestrel.Transport.Libuv.dll,125720,123184,95781,17,35,83,0,14,0,118,,,,,,,,,,,,,,706,121
Microsoft.Azure.SignalR,1.33.1,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Azure.SignalR.dll,132408,125501,406022,9,17,100,0,4,0,117,,,,,,,,,,,,,,548,97
Microsoft.AspNetCore.Mvc.Razor.Extensions,6.0.36,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Mvc.Razor.Extensions.dll,87312,104724,74736,20,29,88,0,12,0,117,,,,,,,,,,,,,,386,63
Microsoft.Extensions.Caching.Abstractions,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Caching.Abstractions.dll,41296,87149,178625,27,72,45,0,8,0,117,,,,,,,,,,,,,,203,57
Verify.XunitV3,32.0.0,ok,lib,net11.0,lib/net11.0/Verify.XunitV3.dll,51712,94320,250283,5,117,0,0,2,0,117,10.0,0.0,59.0,63.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,132.0,66.0,245,66
Svg.Controls.Skia.Avalonia,12.0.0.17,ok,lib,net10.0,lib/net10.0/Svg.Controls.Skia.Avalonia.dll,98304,121864,126779,8,53,63,1,11,1,117,118.0,13.0,39.0,19.0,29.0,0.0,12.0,0.0,0.0,0.0,1.0,269.0,38.0,355,38
LivetCask.Messaging,4.0.2,ok,lib,net6.0-windows7.0,lib/net6.0-windows7.0/Livet.Messaging.dll,45056,85221,70277,26,35,80,1,49,0,116,35.0,26.0,21.0,0.0,25.0,2.0,3.0,0.0,0.0,3.0,3.0,158.0,114.0,360,114
Microsoft.Extensions.Hosting,10.0.11,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.Extensions.Hosting.dll,78120,102362,302857,15,42,74,0,11,0,116,,,,,,,,,,,,,,367,89
KGySoft.Drawing.Wpf,10.0.1,ok,lib,netcoreapp3.0,lib/netcoreapp3.0/KGySoft.Drawing.Wpf.dll,67584,93190,157794,8,88,27,0,0,0,115,67.0,0.0,134.0,88.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,184.0,68.0,333,68
DistributedLock.Core,1.0.9,ok,,netstandard2.1,lib/netstandard2.1/DistributedLock.Core.dll,131584,132059,303346,22,70,45,0,7,0,115,,,,,,,,,,,,,,520,141
Microsoft.AspNet.Identity.EntityFramework,2.2.4,ok,,net45,lib/net45/Microsoft.AspNet.Identity.EntityFramework.dll,77248,98082,64238,17,51,64,0,37,0,115,,,,,,,,,,,,,,287,67
