package,downloads,registry_name,in_stars,in_forks,in_downloads_90pct,sources
openra-freetype6,263996.0,OpenRA-Freetype6,True,True,False,stars+forks
microsoft.azure.management.signalr,263685.0,Microsoft.Azure.Management.SignalR,False,True,False,forks
excubo.blazor.canvas,263421.0,Excubo.Blazor.Canvas,False,True,False,forks
openra-eluant,263277.0,OpenRA-Eluant,True,True,False,stars+forks
dock.controls.recycling,263193.0,Dock.Controls.Recycling,True,True,False,stars+forks
microsoft.extensions.dataingestion.markdig,263017.0,Microsoft.Extensions.DataIngestion.Markdig,False,True,False,forks
nvapiwrapper.net,262787.0,NvAPIWrapper.Net,True,False,False,stars
neosmart.caching.sqlite.aspnetcore,260849.0,NeoSmart.Caching.Sqlite.AspNetCore,True,False,False,stars
stocksharp.xaml,260375.0,StockSharp.Xaml,True,True,False,stars+forks
communitytoolkit.winui.controls.sizers,259304.0,CommunityToolkit.WinUI.Controls.Sizers,True,True,False,stars+forks
azure.analytics.synapse.spark,258935.0,Azure.Analytics.Synapse.Spark,False,True,False,forks
microsoft.azure.management.analysis,257720.0,Microsoft.Azure.Management.Analysis,False,True,False,forks
communitytoolkit.winui.controls.segmented,257262.0,CommunityToolkit.WinUI.Controls.Segmented,True,False,False,stars
markdownlog.ns20,257023.0,MarkdownLog.NS20,True,True,False,stars+forks
avalonia.headless.nunit,256191.0,Avalonia.Headless.NUnit,True,True,False,stars+forks
docfx.app,256129.0,Docfx.App,True,False,False,stars
deniszykov.websocketlistener,255280.0,deniszykov.WebSocketListener,True,False,False,stars
vanara.pinvoke.dwmapi,255099.0,Vanara.PInvoke.DwmApi,True,False,False,stars
umbraco.cms.developmentmode.backoffice,253765.0,Umbraco.Cms.DevelopmentMode.Backoffice,False,True,False,forks
norm.net,253288.0,Norm.net,True,True,False,stars+forks
microsoft.visualstudio.interactivewindow,253189.0,Microsoft.VisualStudio.InteractiveWindow,True,True,False,stars+forks
magick.net-q16-hdri-arm64,252953.0,Magick.NET-Q16-HDRI-arm64,True,False,False,stars
netescapades.enumgenerators.generators,251687.0,NetEscapades.EnumGenerators.Generators,True,False,False,stars
nbitpayclient,249556.0,NBitpayClient,False,True,False,forks
openra-openal-cs,246267.0,OpenRA-OpenAL-CS,True,True,False,stars+forks
microsoft.agents.ai.hosting.openai,246015.0,Microsoft.Agents.AI.Hosting.OpenAI,False,True,False,forks
microsoft.windowsazure.management.servicebus,245782.0,Microsoft.WindowsAzure.Management.ServiceBus,False,True,False,forks
microsoft.toolkit.wpf.ui.controls,245533.0,Microsoft.Toolkit.Wpf.UI.Controls,True,False,False,stars
numpydotnet,241412.0,NumpyDotNet,True,True,False,stars+forks
azure.resourcemanager.recoveryservices,240707.0,Azure.ResourceManager.RecoveryServices,False,True,False,forks
twentytwenty.storage.amazon,240687.0,TwentyTwenty.Storage.Amazon,False,True,False,forks
microsoft.visualstudio.liveshare.languageservices,238537.0,Microsoft.VisualStudio.LiveShare.LanguageServices,True,True,False,stars+forks
uplink.net.linux,237710.0,uplink.NET.Linux,True,False,False,stars
twentytwenty.storage.google,237705.0,TwentyTwenty.Storage.Google,False,True,False,forks
mathconverter,237533.0,MathConverter,True,False,False,stars
microsoft.orleans.reminders.cosmos,235354.0,Microsoft.Orleans.Reminders.Cosmos,True,True,False,stars+forks
senparc.websocket,234733.0,Senparc.WebSocket,False,True,False,forks
microsoft.azure.management.recoveryservices.siterecovery,233526.0,Microsoft.Azure.Management.RecoveryServices.SiteRecovery,False,True,False,forks
stocksharp.xaml.charting,232227.0,StockSharp.Xaml.Charting,True,True,False,stars+forks
meziantou.wpffontawesome,229540.0,Meziantou.WpfFontAwesome,True,False,False,stars
senparc.weixin.mp.middleware,227840.0,Senparc.Weixin.MP.Middleware,False,True,False,forks
microsoft.azure.management.notificationhubs,226403.0,Microsoft.Azure.Management.NotificationHubs,False,True,False,forks
microsoft.maui.controls.foldable,225456.0,Microsoft.Maui.Controls.Foldable,True,False,False,stars
microsoft.visualstudio.texttemplating.14.0,225431.0,Microsoft.VisualStudio.TextTemplating.14.0,False,True,False,forks
senparc.co2net.cache.memcached,224743.0,Senparc.CO2NET.Cache.Memcached,False,True,False,forks
jsonextensions,222280.0,JsonExtensions,True,True,False,stars+forks
openra-fuzzylogiclibrary,221795.0,OpenRA-FuzzyLogicLibrary,True,True,False,stars+forks
prompty.core,220008.0,Prompty.Core,True,True,False,stars+forks
microsoft.templateengine.tasks,219039.0,Microsoft.TemplateEngine.Tasks,True,True,False,stars+forks
microsoft.aspnet.providers.core.zh-hans,214991.0,Microsoft.AspNet.Providers.Core.zh-Hans,False,True,False,forks
axe.windows,213061.0,Axe.Windows,True,True,False,stars+forks
microsoft.winforms.designer.sdk,212764.0,Microsoft.WinForms.Designer.SDK,False,True,False,forks
mongosandbox.core,210135.0,MongoSandbox.Core,True,True,False,stars+forks
senparc.weixin.cache.memcached,209454.0,Senparc.Weixin.Cache.Memcached,False,True,False,forks
toolgood.words.pinyin,207452.0,ToolGood.Words.Pinyin,True,False,False,stars
xab.flexboxlayout,205830.0,XAB.FlexboxLayout,True,False,False,stars
senparc.weixin.tenpayv3,205224.0,Senparc.Weixin.TenPayV3,False,True,False,forks
sourcebrowser,204543.0,SourceBrowser,True,True,False,stars+forks
sharpshell,204401.0,SharpShell,True,False,False,stars
uplink.net.win,202808.0,uplink.NET.Win,True,False,False,stars
mages,202037.0,Mages,True,False,False,stars
bd.common,201089.0,BD.Common,True,False,False,stars
xunit.v3.priority,200503.0,Xunit.v3.Priority,True,True,False,stars+forks
libvlcsharp.winforms,200104.0,LibVLCSharp.WinForms,True,False,False,stars
cocol,199993.0,CoCoL,True,False,False,stars
rawinput.sharp,199730.0,RawInput.Sharp,True,False,False,stars
microsoft.azure.management.machinelearning,199441.0,Microsoft.Azure.Management.MachineLearning,False,True,False,forks
sharpaescrypt,196886.0,SharpAESCrypt,True,False,False,stars
vanara.pinvoke.powrprof,194393.0,Vanara.PInvoke.PowrProf,True,False,False,stars
operatingsystem2,191553.0,OperatingSystem2,True,False,False,stars
microsoft.azure.management.devtestlabs,191446.0,Microsoft.Azure.Management.DevTestLabs,False,True,False,forks
csmatio,191383.0,CSMatIO,False,True,False,forks
asp.versioning.openapi,189902.0,Asp.Versioning.OpenApi,True,True,False,stars+forks
nlog.layouts.clefjsonlayout,187354.0,NLog.Layouts.ClefJsonLayout,True,False,False,stars
microsoft.agents.ai.workflows.generators,187146.0,Microsoft.Agents.AI.Workflows.Generators,False,True,False,forks
enyim.caching.web,186499.0,Enyim.Caching.Web,False,True,False,forks
microsoft.agents.ai.devui,183299.0,Microsoft.Agents.AI.DevUI,False,True,False,forks
avalonia.controls.webview,182367.0,Avalonia.Controls.WebView,True,False,False,stars
microsoft.crank.eventsources,182065.0,Microsoft.Crank.EventSources,True,True,False,stars+forks
microsoft.datatransfer.gateway.encryption,180416.0,Microsoft.DataTransfer.Gateway.Encryption,False,True,False,forks
communitytoolkit.aspire.hosting.ngrok,179834.0,CommunityToolkit.Aspire.Hosting.Ngrok,True,False,False,stars
senparc.weixin.cache.csredis,177921.0,Senparc.Weixin.Cache.CsRedis,False,True,False,forks
microsoft.azure.management.deviceprovisioningservices,177358.0,Microsoft.Azure.Management.DeviceProvisioningServices,False,True,False,forks
microsoft.visualstudio.projectsystem.managed,177137.0,Microsoft.VisualStudio.ProjectSystem.Managed,True,True,False,stars+forks
azure.ai.agentserver.responses,177114.0,Azure.AI.AgentServer.Responses,False,True,False,forks
microsoft.azure.management.policyinsights,176471.0,Microsoft.Azure.Management.PolicyInsights,False,True,False,forks
gameloop.vdf,174649.0,Gameloop.Vdf,True,False,False,stars
microsoft.azure.management.maps,174466.0,Microsoft.Azure.Management.Maps,False,True,False,forks
uplink.net.mac,174010.0,uplink.NET.Mac,True,False,False,stars
system.web.providers.localdb,173829.0,System.Web.Providers.LocalDb,False,True,False,forks
microsoft.azure.management.powerbidedicated,173110.0,Microsoft.Azure.Management.PowerBIDedicated,False,True,False,forks
reactiveui.androidx,172752.0,ReactiveUI.AndroidX,True,False,False,stars
harmony.extensions,170822.0,Harmony.Extensions,False,True,False,forks
c1.win.ribbon,170566.0,C1.Win.Ribbon,False,True,False,forks
basic.reference.assemblies.netstandard20,170564.0,Basic.Reference.Assemblies.NetStandard20,True,True,False,stars+forks
microsoft.agents.ai.hosting.a2a.aspnetcore,169039.0,Microsoft.Agents.AI.Hosting.A2A.AspNetCore,False,True,False,forks
azure.resourcemanager.extendedlocations,168517.0,Azure.ResourceManager.ExtendedLocations,False,True,False,forks
sqlitepclraw.bundle_e_sqlite3mc,168121.0,SQLitePCLRaw.bundle_e_sqlite3mc,True,True,False,stars+forks
azure.analytics.synapse.accesscontrol,168031.0,Azure.Analytics.Synapse.AccessControl,False,True,False,forks
xamltest,167839.0,XAMLTest,True,True,False,stars+forks
xamarin.android.reactivex.rxjava3.rxjava,165287.0,Xamarin.Android.ReactiveX.RxJava3.RxJava,True,False,False,stars
smblibrary.win32,164924.0,SMBLibrary.Win32,True,False,False,stars
onova,163368.0,Onova,True,True,False,stars+forks
sqlite3mc.pclraw.bundle,162441.0,SQLite3MC.PCLRaw.bundle,True,True,False,stars+forks
vanara.windows.extensions,161458.0,Vanara.Windows.Extensions,True,False,False,stars
c1.win.flexgrid,161395.0,C1.Win.FlexGrid,False,True,False,forks
bblanchon.pdfiumv8.win32,160756.0,bblanchon.PDFiumV8.Win32,True,False,False,stars
orchardcore.application.mvc.targets,160748.0,OrchardCore.Application.Mvc.Targets,True,True,False,stars+forks
jsonpeek,160543.0,JsonPeek,True,False,False,stars
silk.net.direct3d11,160036.0,Silk.NET.Direct3D11,True,True,False,stars+forks
microsoft.azure.management.datamigration,159776.0,Microsoft.Azure.Management.DataMigration,False,True,False,forks
appinsights.windowsdesktop,158201.0,AppInsights.WindowsDesktop,False,True,False,forks
xam.plugin.tabview,157983.0,Xam.Plugin.TabView,False,True,False,forks
microsoft.agents.ai.a2a,157459.0,Microsoft.Agents.AI.A2A,False,True,False,forks
cryptobase,157444.0,CryptoBase,True,True,False,stars+forks
artalk.xmpp,156903.0,Artalk.Xmpp,True,False,False,stars
nicolasdorier.ratelimits,156666.0,NicolasDorier.RateLimits,False,True,False,forks
semi.avalonia.avaloniaedit,155755.0,Semi.Avalonia.AvaloniaEdit,True,True,False,stars+forks
basic.reference.assemblies.net70,155094.0,Basic.Reference.Assemblies.Net70,True,True,False,stars+forks
wpfmediakit,154745.0,WPFMediaKit,True,False,False,stars
hungarianalgorithm,154620.0,HungarianAlgorithm,True,False,False,stars
umbraco.jsonschema.extensions,154549.0,Umbraco.JsonSchema.Extensions,False,True,False,forks
ecng.drawing,154325.0,Ecng.Drawing,True,True,False,stars+forks
vanara.pinvoke.ntdll,154220.0,Vanara.PInvoke.NtDll,True,False,False,stars
microsoft.azure.management.devspaces,152592.0,Microsoft.Azure.Management.DevSpaces,False,True,False,forks
microsoft.agents.ai.workflows.declarative,152396.0,Microsoft.Agents.AI.Workflows.Declarative,False,True,False,forks
caseless.fody,152269.0,Caseless.Fody,True,True,False,stars+forks
lokiloggingprovider,151992.0,LokiLoggingProvider,True,False,False,stars
microsoft.orleans.journaling,151874.0,Microsoft.Orleans.Journaling,True,True,False,stars+forks
freetypesharp,151391.0,FreeTypeSharp,True,False,False,stars
microsoft.windowsazure.management.trafficmanager,151276.0,Microsoft.WindowsAzure.Management.TrafficManager,False,True,False,forks
owin,151269.0,Owin,True,True,False,stars+forks
geoidheightsdotnet,151039.0,GeoidHeightsDotNet,False,True,False,forks
basic.reference.assemblies.net90,150661.0,Basic.Reference.Assemblies.Net90,True,True,False,stars+forks
material.avalonia.datagrid,150596.0,Material.Avalonia.DataGrid,True,True,False,stars+forks
xamarin.androidx.emoji.appcompat,150211.0,Xamarin.AndroidX.Emoji.AppCompat,True,False,False,stars
consolecontrol,148221.0,ConsoleControl,True,False,False,stars
microsoft.ml.onnxruntimegenai.cuda,147597.0,Microsoft.ML.OnnxRuntimeGenAI.Cuda,True,True,False,stars+forks
gress,146186.0,Gress,True,True,False,stars+forks
buildtools.stylecop,145303.0,BuildTools.StyleCop,False,True,False,forks
hardcodet.notifyicon.wpf.netcore,144536.0,Hardcodet.NotifyIcon.Wpf.NetCore,True,False,False,stars
stocksharp.web.api.client,143422.0,StockSharp.Web.Api.Client,True,True,False,stars+forks
microsoft.azure.commerce.usageaggregates,143349.0,Microsoft.Azure.Commerce.UsageAggregates,False,True,False,forks
microsoft.azure.management.alertsmanagement,142931.0,Microsoft.Azure.Management.AlertsManagement,False,True,False,forks
microsoft.ml.onnxruntimegenai.directml,142145.0,Microsoft.ML.OnnxRuntimeGenAI.DirectML,True,True,False,stars+forks
ecng.linq,141491.0,Ecng.Linq,True,True,False,stars+forks
btcpayserver.hwi,141232.0,BTCPayServer.Hwi,False,True,False,forks
microsoft.azure.management.powerbiembedded,140577.0,Microsoft.Azure.Management.PowerBIEmbedded,False,True,False,forks
dashing,139592.0,Dashing,True,True,False,stars+forks
aspnetcore.localizer.json,135422.0,AspNetCore.Localizer.Json,True,True,False,stars+forks
advancedcolorpicker,134615.0,AdvancedColorPicker,True,False,False,stars
nuget.visualstudio.contracts,133214.0,NuGet.VisualStudio.Contracts,True,True,False,stars+forks
microsoft.azure.management.managementpartner,131232.0,Microsoft.Azure.Management.ManagementPartner,False,True,False,forks
microsoft.opentelemetry,130322.0,Microsoft.OpenTelemetry,False,True,False,forks
repobot.sqlite.unofficial,129786.0,Repobot.SQLite.Unofficial,True,True,False,stars+forks
bannerlord.buildresources,126996.0,Bannerlord.BuildResources,False,True,False,forks
microsoft.azure.management.advisor,126177.0,Microsoft.Azure.Management.Advisor,False,True,False,forks
microsoft.testing.extensions.githubactionsreport,125350.0,Microsoft.Testing.Extensions.GitHubActionsReport,False,True,False,forks
onvif.core,125009.0,Onvif.Core,False,True,False,forks
reshiru.blazor.indexeddb.framework,124294.0,Reshiru.Blazor.IndexedDB.Framework,False,True,False,forks
ecng.compilation.roslyn,123949.0,Ecng.Compilation.Roslyn,True,True,False,stars+forks
mahapps.metro.iconpacks.fontawesome5,123645.0,MahApps.Metro.IconPacks.FontAwesome5,False,True,False,forks
tizen.net.materialcomponents,122951.0,Tizen.NET.MaterialComponents,True,False,False,stars
spectre.verify.extensions,122177.0,Spectre.Verify.Extensions,True,False,False,stars
elfinder.netcore,122040.0,elFinder.NetCore,False,True,False,forks
bluwolficons,121595.0,BluwolfIcons,True,True,False,stars+forks
nsubsys,121072.0,NSubsys,True,True,False,stars+forks
razorblade,120270.0,RazorBlade,True,False,False,stars
orchardcore.logging.serilog,119663.0,OrchardCore.Logging.Serilog,False,True,False,forks
tewr.blazorworker.backgroundservice,119607.0,Tewr.BlazorWorker.BackgroundService,False,True,False,forks
ecng.logging,118784.0,Ecng.Logging,True,True,False,stars+forks
vswebsite.interop,117866.0,VsWebSite.Interop,True,True,False,stars+forks
xamarin.duosdk,117610.0,Xamarin.DuoSdk,True,False,False,stars
microsoft.aspnetcore.testing,116929.0,Microsoft.AspNetCore.Testing,True,True,False,stars+forks
skiasharp.views.gtk3,116648.0,SkiaSharp.Views.Gtk3,True,False,False,stars
bip78.sender,115465.0,BIP78.Sender,False,True,False,forks
silk.net.direct3d.compilers,114309.0,Silk.NET.Direct3D.Compilers,True,True,False,stars+forks
memoryanalyzers,111546.0,MemoryAnalyzers,True,False,False,stars
bannerlord.butterlib,110987.0,Bannerlord.ButterLib,False,True,False,forks
odata2linq,110925.0,OData2Linq,True,True,False,stars+forks
magick.net.systemwindowsmedia,110610.0,Magick.NET.SystemWindowsMedia,True,False,False,stars
cocossharp,109939.0,CocosSharp,False,True,False,forks
microsoft.visualstudio.debuggervisualizers,109932.0,Microsoft.VisualStudio.DebuggerVisualizers,False,True,False,forks
wcwidth.sources,108010.0,Wcwidth.Sources,True,False,False,stars
owlcore.storage,107510.0,OwlCore.Storage,True,True,False,stars+forks
mighty,107347.0,Mighty,True,True,False,stars+forks
duplicati.streamutil,107308.0,Duplicati.StreamUtil,True,False,False,stars
vanara.pinvoke.shcore,106332.0,Vanara.PInvoke.SHCore,True,False,False,stars
webview.avalonia,105501.0,WebView.Avalonia,True,True,False,stars+forks
testcontainers.consul,104229.0,Testcontainers.Consul,True,True,False,stars+forks
kgysoft.drawing,103864.0,KGySoft.Drawing,True,True,False,stars+forks
senparc.weixin.wxopen.middleware,103683.0,Senparc.Weixin.WxOpen.Middleware,False,True,False,forks
livetcask.behaviors,103128.0,LivetCask.Behaviors,True,False,False,stars
tlbimp-microsoft.search.interop,103034.0,tlbimp-Microsoft.Search.Interop,True,False,False,stars
xamarin.social,102994.0,Xamarin.Social,False,True,False,forks
susanoo.sqlserver,102276.0,Susanoo.SqlServer,True,True,False,stars+forks
microsoft.visualstudio.vsinteractivewindow,100338.0,Microsoft.VisualStudio.VsInteractiveWindow,True,True,False,stars+forks
mbprogresshud,99569.0,mbprogresshud,False,True,False,forks
meziantou.framework.win32.jobs,99143.0,Meziantou.Framework.Win32.Jobs,True,False,False,stars
communitytoolkit.winui.media,99039.0,CommunityToolkit.WinUI.Media,True,False,False,stars
communitytoolkit.winui.collections,98708.0,CommunityToolkit.WinUI.Collections,True,False,False,stars
webview.avalonia.desktop,98438.0,WebView.Avalonia.Desktop,True,True,False,stars+forks
microsoft.native.quic.msquic.openssl,97761.0,Microsoft.Native.Quic.MsQuic.OpenSSL,True,True,False,stars+forks
bannerlord.mcm,97179.0,Bannerlord.MCM,False,True,False,forks
monodevelop.addins,97123.0,MonoDevelop.Addins,True,True,False,stars+forks
deorcify,96817.0,Deorcify,True,True,False,stars+forks
tinytwitter,96752.0,TinyTwitter,True,False,False,stars
blazor.localstorage,96558.0,Blazor.LocalStorage,True,True,False,stars+forks
justarchinet.madness,94654.0,JustArchiNET.Madness,True,False,False,stars
livetcask.eventlisteners,93305.0,LivetCask.EventListeners,True,False,False,stars
globalhotkey,92655.0,GlobalHotKey,True,True,False,stars+forks
basic.reference.assemblies.net50,92601.0,Basic.Reference.Assemblies.Net50,True,True,False,stars+forks
finbuckle.multitenant.identity.entityframeworkcore,92312.0,Finbuckle.MultiTenant.Identity.EntityFrameworkCore,False,True,False,forks
wpf-ui.tray,92193.0,WPF-UI.Tray,True,False,False,stars
sdl.multiselectcombobox,91078.0,Sdl.MultiSelectComboBox,True,False,False,stars
microsoft.azure.synapse,91054.0,Microsoft.Azure.Synapse,False,True,False,forks
mongosandbox8.runtime.linux-x64,89973.0,MongoSandbox8.runtime.linux-x64,True,True,False,stars+forks
senparc.weixin.work.middleware,89903.0,Senparc.Weixin.Work.Middleware,False,True,False,forks
sshnet.agent,88908.0,SshNet.Agent,True,False,False,stars
webrtcvadsharp,88500.0,WebRtcVadSharp,True,True,False,stars+forks
kgysoft.drawing.core,86576.0,KGySoft.Drawing.Core,True,True,False,stars+forks
cocossharp.forms,86353.0,CocosSharp.Forms,False,True,False,forks
microsoft.windowsazure.management.expressroute,84703.0,Microsoft.WindowsAzure.Management.ExpressRoute,False,True,False,forks
ncache.microsoft.extensions.caching.opensource,84117.0,NCache.Microsoft.Extensions.Caching.OpenSource,True,True,False,stars+forks
livetcask.messaging,83852.0,LivetCask.Messaging,True,False,False,stars
microsoft.azure.management.machinelearningcompute,83846.0,Microsoft.Azure.Management.MachineLearningCompute,False,True,False,forks
h.hooks,83715.0,H.Hooks,True,False,False,stars
microsoft.agents.ai.agui,82680.0,Microsoft.Agents.AI.AGUI,False,True,False,forks
xamltools.msbuild,81250.0,XAMLTools.MSBuild,False,True,False,forks
unofficial.objectlistview,81055.0,Unofficial.ObjectListView,False,True,False,forks
senparc.co2net.webapi,80701.0,Senparc.CO2NET.WebApi,False,True,False,forks
squid-box.sevenzipsharp.lite,80160.0,Squid-Box.SevenZipSharp.Lite,True,False,False,stars
assimpnetter,79935.0,AssimpNetter,True,True,False,stars+forks
microsoft.extensions.telemetry.testing,79404.0,Microsoft.Extensions.Telemetry.Testing,True,True,False,stars+forks
wpf-ui.dependencyinjection,78170.0,WPF-UI.DependencyInjection,True,False,False,stars
communitytoolkit.winui.controls.colorpicker,76803.0,CommunityToolkit.WinUI.Controls.ColorPicker,True,True,False,stars+forks
azure.ai.voicelive,76499.0,Azure.AI.VoiceLive,False,True,False,forks
cocossharp.pcl.shared,76262.0,CocosSharp.PCL.Shared,False,True,False,forks
toolbelt.blazor.speechsynthesis,76123.0,Toolbelt.Blazor.SpeechSynthesis,False,True,False,forks
microsoft.agents.ai.declarative,75907.0,Microsoft.Agents.AI.Declarative,False,True,False,forks
azure.resourcemanager.kubernetes,75705.0,Azure.ResourceManager.Kubernetes,False,True,False,forks
libusbdfu,75569.0,LibUsbDfu,False,True,False,forks
microsoft.azure.management.storagecache,74680.0,Microsoft.Azure.Management.StorageCache,False,True,False,forks
livetcask.mvvm,74174.0,LivetCask.Mvvm,True,False,False,stars
ookii.dialogs.windowsforms,73984.0,Ookii.Dialogs.WindowsForms,True,False,False,stars
microsoft.azure.attestation,73075.0,Microsoft.Azure.Attestation,False,True,False,forks
azure.ai.agentserver.invocations,71645.0,Azure.AI.AgentServer.Invocations,False,True,False,forks
inkore.ui.wpf.modern,68600.0,Inkore.UI.WPF.Modern,True,True,False,stars+forks
staticcs,68405.0,StaticCS,True,True,False,stars+forks
fo-dicom.imaging.desktop,68100.0,fo-dicom.Imaging.Desktop,True,False,False,stars
communitytoolkit.uwp.controls.settingscontrols,67299.0,CommunityToolkit.Uwp.Controls.SettingsControls,True,True,False,stars+forks
cogwheel,65285.0,Cogwheel,True,True,False,stars+forks
btcpayserver.ntag424,65166.0,BTCPayServer.NTag424,False,True,False,forks
jsonsignature,63564.0,JsonSignature,True,False,False,stars
bsdiff,63280.0,BsDiff,True,False,False,stars
agui.abstractions,62184.0,AGUI.Abstractions,True,True,False,stars+forks
microsoft.visualstudio.extensibility,62138.0,Microsoft.VisualStudio.Extensibility,True,True,False,stars+forks
google.apis.keep.v1,61905.0,Google.Apis.Keep.v1,True,False,False,stars
microsoft.native.quic.msquic.schannel,61124.0,Microsoft.Native.Quic.MsQuic.Schannel,True,True,False,stars+forks
mp.dotspatial.projections,59416.0,MP.DotSpatial.Projections,False,True,False,forks
bannerlord.uiextenderex,59395.0,Bannerlord.UIExtenderEx,False,True,False,forks
serilog.sinks.signalr.core,58711.0,Serilog.Sinks.SignalR.Core,True,False,False,stars
mongosandbox8.runtime.win-x64,58583.0,MongoSandbox8.runtime.win-x64,True,True,False,stars+forks
strongof,57920.0,StrongOf,False,True,False,forks
chocolatey.nuget.packagemanagement,57701.0,Chocolatey.NuGet.PackageManagement,True,False,False,stars
hmbsbige.singleinstance,57582.0,HMBSbige.SingleInstance,True,True,False,stars+forks
microsoft.visualstudio.extensibility.jsongenerators.sdk,57404.0,Microsoft.VisualStudio.Extensibility.JsonGenerators.Sdk,True,True,False,stars+forks
microsoft.visualstudio.projectsystem.managed.vs,57126.0,Microsoft.VisualStudio.ProjectSystem.Managed.VS,True,True,False,stars+forks
microsoft.windowsazure.management.store,56929.0,Microsoft.WindowsAzure.Management.Store,False,True,False,forks
sharpshelltools,56929.0,SharpShellTools,True,False,False,stars
microsoft.windowspackagemanager.inproccom,56057.0,Microsoft.WindowsPackageManager.InProcCom,True,False,False,stars
nimblepros.metronome,55692.0,NimblePros.Metronome,True,True,False,stars+forks
openur.ffprobestatic,55678.0,Openur.FFprobeStatic,True,False,False,stars
c1.win.supertooltip,55625.0,C1.Win.SuperTooltip,False,True,False,forks
microsoft.windows.mixedreality.dotnetwinrt,54966.0,Microsoft.Windows.MixedReality.DotNetWinRT,False,True,False,forks
ansiconsoletohtml,54328.0,AnsiConsoleToHtml,True,False,False,stars
playnitesdk,54193.0,PlayniteSDK,True,False,False,stars
winapi,53071.0,WinApi,False,True,False,forks
mpv.net,52349.0,Mpv.NET,True,False,False,stars
openur.ffmpegcore,52027.0,Openur.FFMpegCore,True,False,False,stars
netoffice.powerpoint,51965.0,NetOffice.PowerPoint,True,False,False,stars
mdxaml.html,50279.0,MdXaml.Html,True,False,False,stars
netcoreex.geometry,50148.0,NetCoreEx.Geometry,False,True,False,forks
agui.server,49279.0,AGUI.Server,True,True,False,stars+forks
eto.platform.xammac2,49254.0,Eto.Platform.XamMac2,True,True,False,stars+forks
portablesettingsprovider,48965.0,PortableSettingsProvider,True,False,False,stars
flaui.adapter.white,48785.0,FlaUI.Adapter.White,True,False,False,stars
stun.net,47814.0,Stun.Net,True,True,False,stars+forks
aspire.hosting.foundry,47403.0,Aspire.Hosting.Foundry,True,True,False,stars+forks
microsoft.ml.sampleutils,47113.0,Microsoft.ML.SampleUtils,False,True,False,forks
microsoft.orleans.serialization.messagepack,46813.0,Microsoft.Orleans.Serialization.MessagePack,True,True,False,stars+forks
vanara.pinvoke.vssapi,46542.0,Vanara.PInvoke.VssApi,True,False,False,stars
libktx,45478.0,LibKTX,True,True,False,stars+forks
fluenticons.winui,45039.0,FluentIcons.WinUI,True,False,False,stars
azure.analytics.synapse.managedprivateendpoints,44821.0,Azure.Analytics.Synapse.ManagedPrivateEndpoints,False,True,False,forks
microsoft.azure.gallery,44529.0,Microsoft.Azure.Gallery,False,True,False,forks
artifactory,43565.0,Artifactory,False,True,False,forks
mediafoundation,43432.0,MediaFoundation,True,False,False,stars
monogame.library.freetype,43283.0,MonoGame.Library.FreeType,True,True,False,stars+forks
sqlmarshal,43145.0,SqlMarshal,True,True,False,stars+forks
notifyicon.base,42468.0,NotifyIcon.Base,True,False,False,stars
observablevector,42454.0,ObservableVector,True,False,False,stars
microsoft.windowspackagemanager.cominterop,41847.0,Microsoft.WindowsPackageManager.ComInterop,True,False,False,stars
avalonia.markup.declarative,41375.0,Avalonia.Markup.Declarative,True,False,False,stars
c1.win.rulesmanager,40482.0,C1.Win.RulesManager,False,True,False,forks
mp.dotspatial.data,40132.0,MP.DotSpatial.Data,False,True,False,forks
de.hdodenhof.circleimageview,39324.0,de.hdodenhof.circleimageview,True,False,False,stars
c1.win.themes,38675.0,C1.Win.Themes,False,True,False,forks
webgldotnet,38637.0,WebGLDotNET,False,True,False,forks
ae.dns.client,38575.0,Ae.Dns.Client,True,False,False,stars
inkore.ui.wpf,38262.0,iNKORE.UI.WPF,True,True,False,stars+forks
azure.provisioning.eventgrid,38163.0,Azure.Provisioning.EventGrid,False,True,False,forks
stocksharp.samples.historydata,37996.0,StockSharp.Samples.HistoryData,True,True,False,stars+forks
monogame.tool.ffmpeg,37983.0,MonoGame.Tool.FFmpeg,True,True,False,stars+forks
monogame.tool.ffprobe,37731.0,MonoGame.Tool.FFprobe,True,True,False,stars+forks
monogame.tool.basisu,37508.0,MonoGame.Tool.Basisu,True,True,False,stars+forks
monogame.tool.crunch,37356.0,MonoGame.Tool.Crunch,True,True,False,stars+forks
senparc.ai.kernel,36433.0,Senparc.AI.Kernel,False,True,False,forks
terminal.gui.editor,35203.0,Terminal.Gui.Editor,True,False,False,stars
prodatagrid,34958.0,ProDataGrid,True,True,False,stars+forks
microsoft.diagnostics.runtime.utilities,34719.0,Microsoft.Diagnostics.Runtime.Utilities,True,False,False,stars
prowlin,34298.0,Prowlin,True,False,False,stars
windowsjobapi,33975.0,WindowsJobAPI,True,True,False,stars+forks
nwayland,33845.0,NWayland,True,True,False,stars+forks
wpf-ui.violeta,32327.0,WPF-UI.Violeta,True,False,False,stars
sentinel.nlogviewer,32017.0,Sentinel.NLogViewer,True,False,False,stars
monogame.tool.dxc,31930.0,MonoGame.Tool.Dxc,True,True,False,stars+forks
optris.icons.avalonia,31646.0,Optris.Icons.Avalonia,True,False,False,stars
azure.codesigning.sdk,31292.0,Azure.CodeSigning.Sdk,False,True,False,forks
