package,version,downloads,doc_types_available,link_count,handwritten_site,tool_generated_docs,readme_in_package,docs_folder_in_package,docs_folder_files,xml_docs_in_package,github_repo,github_docs_folder,github_wiki,github_pages,homepage,changelog,registry_page,doc_coverage_pct,documentation_location,xml_doc_file,readme,obtainable_by_download,download_url,size_kb,handwritten_site_status,github_docs_folder_status,github_wiki_status,github_pages_status,homepage_status,has_working_link
System.Text.Encodings.Web,10.0.11,6069101170.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/System.Text.Encodings.Web.xml,https://github.com/dotnet/dotnet,,,,https://dot.net/,,https://www.nuget.org/packages/System.Text.Encodings.Web,,in the package,lib/net10.0/System.Text.Encodings.Web.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.text.encodings.web/10.0.11/system.text.encodings.web.10.0.11.nupkg,61.7,redirected,,,,redirected,Yes
System.Buffers,4.6.1,5991057763.0,xml docs; homepage,1,,,,,,lib/net462/System.Buffers.xml,https://github.com/dotnet/maintenance-packages,,,,https://github.com/dotnet/maintenance-packages,,https://www.nuget.org/packages/System.Buffers,,in the package,lib/net462/System.Buffers.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.buffers/4.6.1/system.buffers.4.6.1.nupkg,10.8,,,,,ok,Yes
Microsoft.CSharp,4.7.0,5711679517.0,xml docs; homepage,1,,,,,,lib/netstandard2.0/Microsoft.CSharp.xml,https://github.com/dotnet/corefx,,,,https://github.com/dotnet/corefx,,https://www.nuget.org/packages/Microsoft.CSharp,,in the package,lib/netstandard2.0/Microsoft.CSharp.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.csharp/4.7.0/microsoft.csharp.4.7.0.nupkg,17.6,,,,,ok,Yes
Microsoft.Extensions.Hosting.Abstractions,10.0.11,5274088619.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/Microsoft.Extensions.Hosting.Abstractions.xml,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.Extensions.Hosting.Abstractions,,in the package,lib/net10.0/Microsoft.Extensions.Hosting.Abstractions.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.extensions.hosting.abstractions/10.0.11/microsoft.extensions.hosting.abstractions.10.0.11.nupkg,45.3,redirected,,,,redirected,Yes
System.Security.Cryptography.ProtectedData,10.0.11,5071769367.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/System.Security.Cryptography.ProtectedData.xml,https://github.com/dotnet/dotnet,,,,https://dot.net/,,https://www.nuget.org/packages/System.Security.Cryptography.ProtectedData,,in the package,lib/net10.0/System.Security.Cryptography.ProtectedData.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.security.cryptography.protecteddata/10.0.11/system.security.cryptography.protecteddata.10.0.11.nupkg,13.3,redirected,,,,redirected,Yes
Microsoft.NETCore.Targets,5.0.0,5050957012.0,homepage,1,,,,,,,https://github.com/dotnet/runtime,,,,https://github.com/dotnet/runtime,,https://www.nuget.org/packages/Microsoft.NETCore.Targets,,not in the package,,,No,,0.0,,,,,ok,Yes
System.Security.Cryptography.Cng,5.0.0,4841890492.0,xml docs; homepage,1,,,,,,lib/net461/System.Security.Cryptography.Cng.xml,https://github.com/dotnet/runtime,,,,https://github.com/dotnet/runtime,,https://www.nuget.org/packages/System.Security.Cryptography.Cng,,in the package,lib/net461/System.Security.Cryptography.Cng.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.security.cryptography.cng/5.0.0/system.security.cryptography.cng.5.0.0.nupkg,142.8,,,,,ok,Yes
System.Security.Principal.Windows,5.0.0,4816120074.0,xml docs; homepage,1,,,,,,lib/net461/System.Security.Principal.Windows.xml,https://github.com/dotnet/runtime,,,,https://github.com/dotnet/runtime,,https://www.nuget.org/packages/System.Security.Principal.Windows,,in the package,lib/net461/System.Security.Principal.Windows.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.security.principal.windows/5.0.0/system.security.principal.windows.5.0.0.nupkg,88.8,,,,,ok,Yes
System.Runtime,4.3.1,4767287329.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Runtime.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Runtime,,in the package,ref/netcore50/System.Runtime.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.runtime/4.3.1/system.runtime.4.3.1.nupkg,1470.0,redirected,,,,redirected,Yes
Microsoft.Bcl.AsyncInterfaces,10.0.11,4572466627.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net462/Microsoft.Bcl.AsyncInterfaces.xml,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.Bcl.AsyncInterfaces,,in the package,lib/net462/Microsoft.Bcl.AsyncInterfaces.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.bcl.asyncinterfaces/10.0.11/microsoft.bcl.asyncinterfaces.10.0.11.nupkg,30.9,redirected,,,,redirected,Yes
System.Configuration.ConfigurationManager,10.0.11,4393529930.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/System.Configuration.ConfigurationManager.xml,https://github.com/dotnet/dotnet,,,,https://dot.net/,,https://www.nuget.org/packages/System.Configuration.ConfigurationManager,,in the package,lib/net10.0/System.Configuration.ConfigurationManager.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.configuration.configurationmanager/10.0.11/system.configuration.configurationmanager.10.0.11.nupkg,458.9,redirected,,,,redirected,Yes
System.Security.AccessControl,6.0.1,4340157553.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net6.0/System.Security.AccessControl.xml,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/System.Security.AccessControl,,in the package,lib/net6.0/System.Security.AccessControl.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.security.accesscontrol/6.0.1/system.security.accesscontrol.6.0.1.nupkg,8.4,redirected,,,,redirected,Yes
Microsoft.IdentityModel.Tokens,8.22.0,4282138082.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/Microsoft.IdentityModel.Tokens.xml,https://github.com/azuread/azure-activedirectory-identitymodel-extensions-for-dotnet,,,,https://github.com/AzureAD/azure-activedirectory-identitymodel-extensions-for-dotnet,,https://www.nuget.org/packages/Microsoft.IdentityModel.Tokens,,in the package,lib/net10.0/Microsoft.IdentityModel.Tokens.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.identitymodel.tokens/8.22.0/microsoft.identitymodel.tokens.8.22.0.nupkg,638.1,,,,,ok,Yes
System.Reflection.TypeExtensions,4.7.0,4203727898.0,xml docs; homepage,1,,,,,,lib/net461/System.Reflection.TypeExtensions.xml,https://github.com/dotnet/corefx,,,,https://github.com/dotnet/corefx,,https://www.nuget.org/packages/System.Reflection.TypeExtensions,,in the package,lib/net461/System.Reflection.TypeExtensions.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.reflection.typeextensions/4.7.0/system.reflection.typeextensions.4.7.0.nupkg,10.4,,,,,ok,Yes
Microsoft.IdentityModel.Logging,8.22.0,4193398299.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/Microsoft.IdentityModel.Logging.xml,https://github.com/azuread/azure-activedirectory-identitymodel-extensions-for-dotnet,,,,https://github.com/AzureAD/azure-activedirectory-identitymodel-extensions-for-dotnet,,https://www.nuget.org/packages/Microsoft.IdentityModel.Logging,,in the package,lib/net10.0/Microsoft.IdentityModel.Logging.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.identitymodel.logging/8.22.0/microsoft.identitymodel.logging.8.22.0.nupkg,42.6,,,,,ok,Yes
System.Collections.Immutable,10.0.11,4179828415.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/System.Collections.Immutable.xml,https://github.com/dotnet/dotnet,,,,https://dot.net/,,https://www.nuget.org/packages/System.Collections.Immutable,,in the package,lib/net10.0/System.Collections.Immutable.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.collections.immutable/10.0.11/system.collections.immutable.10.0.11.nupkg,529.1,redirected,,,,redirected,Yes
Azure.Core,1.62.0,4179177472.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/Azure.Core.xml,https://github.com/azure/azure-sdk-for-net,,,,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Core_1.62.0/sdk/core/Azure.Core/README.md,,https://www.nuget.org/packages/Azure.Core,,in the package,lib/net10.0/Azure.Core.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/azure.core/1.62.0/azure.core.1.62.0.nupkg,796.7,,,,,ok,Yes
System.IO,4.3.0,4033918018.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.IO.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.IO,,in the package,ref/netcore50/System.IO.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.io/4.3.0/system.io.4.3.0.nupkg,184.6,redirected,,,,redirected,Yes
System.Text.Encoding,4.3.0,4014387650.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Text.Encoding.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Text.Encoding,,in the package,ref/netcore50/System.Text.Encoding.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.text.encoding/4.3.0/system.text.encoding.4.3.0.nupkg,94.1,redirected,,,,redirected,Yes
System.Reflection.Emit,4.7.0,4013707525.0,xml docs; homepage,1,,,,,,lib/netstandard1.1/System.Reflection.Emit.xml,https://github.com/dotnet/corefx,,,,https://github.com/dotnet/corefx,,https://www.nuget.org/packages/System.Reflection.Emit,,in the package,lib/netstandard1.1/System.Reflection.Emit.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.reflection.emit/4.7.0/system.reflection.emit.4.7.0.nupkg,274.8,,,,,ok,Yes
System.Reflection.Emit.Lightweight,4.7.0,3987000705.0,xml docs; homepage,1,,,,,,lib/netstandard1.0/System.Reflection.Emit.Lightweight.xml,https://github.com/dotnet/corefx,,,,https://github.com/dotnet/corefx,,https://www.nuget.org/packages/System.Reflection.Emit.Lightweight,,in the package,lib/netstandard1.0/System.Reflection.Emit.Lightweight.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.reflection.emit.lightweight/4.7.0/system.reflection.emit.lightweight.4.7.0.nupkg,41.1,,,,,ok,Yes
System.Reflection,4.3.0,3967371942.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Reflection.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Reflection,,in the package,ref/netcore50/System.Reflection.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.reflection/4.3.0/system.reflection.4.3.0.nupkg,98.2,redirected,,,,redirected,Yes
System.Runtime.Extensions,4.3.1,3965758827.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Runtime.Extensions.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Runtime.Extensions,,in the package,ref/netcore50/System.Runtime.Extensions.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.runtime.extensions/4.3.1/system.runtime.extensions.4.3.1.nupkg,302.9,redirected,,,,redirected,Yes
System.Threading.Tasks,4.3.0,3947553189.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Threading.Tasks.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Threading.Tasks,,in the package,ref/netcore50/System.Threading.Tasks.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.threading.tasks/4.3.0/system.threading.tasks.4.3.0.nupkg,385.6,redirected,,,,redirected,Yes
System.Reflection.Primitives,4.3.0,3918512364.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Reflection.Primitives.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Reflection.Primitives,,in the package,ref/netcore50/System.Reflection.Primitives.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.reflection.primitives/4.3.0/system.reflection.primitives.4.3.0.nupkg,87.1,redirected,,,,redirected,Yes
System.Resources.ResourceManager,4.3.0,3903420606.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Resources.ResourceManager.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Resources.ResourceManager,,in the package,ref/netcore50/System.Resources.ResourceManager.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.resources.resourcemanager/4.3.0/system.resources.resourcemanager.4.3.0.nupkg,8.5,redirected,,,,redirected,Yes
System.Globalization,4.3.0,3901225857.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Globalization.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Globalization,,in the package,ref/netcore50/System.Globalization.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.globalization/4.3.0/system.globalization.4.3.0.nupkg,179.0,redirected,,,,redirected,Yes
System.IdentityModel.Tokens.Jwt,8.22.0,3898279911.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/System.IdentityModel.Tokens.Jwt.xml,https://github.com/azuread/azure-activedirectory-identitymodel-extensions-for-dotnet,,,,https://github.com/AzureAD/azure-activedirectory-identitymodel-extensions-for-dotnet,,https://www.nuget.org/packages/System.IdentityModel.Tokens.Jwt,,in the package,lib/net10.0/System.IdentityModel.Tokens.Jwt.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/system.identitymodel.tokens.jwt/8.22.0/system.identitymodel.tokens.jwt.8.22.0.nupkg,141.1,,,,,ok,Yes
System.Threading,4.3.0,3877522964.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Threading.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Threading,,in the package,ref/netcore50/System.Threading.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.threading/4.3.0/system.threading.4.3.0.nupkg,185.8,redirected,,,,redirected,Yes
System.Collections,4.3.0,3869206276.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Collections.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Collections,,in the package,ref/netcore50/System.Collections.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.collections/4.3.0/system.collections.4.3.0.nupkg,290.2,redirected,,,,redirected,Yes
Microsoft.Extensions.FileSystemGlobbing,10.0.11,3854893816.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/Microsoft.Extensions.FileSystemGlobbing.xml,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.Extensions.FileSystemGlobbing,,in the package,lib/net10.0/Microsoft.Extensions.FileSystemGlobbing.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.extensions.filesystemglobbing/10.0.11/microsoft.extensions.filesystemglobbing.10.0.11.nupkg,58.6,redirected,,,,redirected,Yes
System.Diagnostics.Debug,4.3.0,3850512843.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Diagnostics.Debug.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Diagnostics.Debug,,in the package,ref/netcore50/System.Diagnostics.Debug.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.diagnostics.debug/4.3.0/system.diagnostics.debug.4.3.0.nupkg,30.9,redirected,,,,redirected,Yes
Microsoft.IdentityModel.JsonWebTokens,8.22.0,3813969141.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/Microsoft.IdentityModel.JsonWebTokens.xml,https://github.com/azuread/azure-activedirectory-identitymodel-extensions-for-dotnet,,,,https://github.com/AzureAD/azure-activedirectory-identitymodel-extensions-for-dotnet,,https://www.nuget.org/packages/Microsoft.IdentityModel.JsonWebTokens,,in the package,lib/net10.0/Microsoft.IdentityModel.JsonWebTokens.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.identitymodel.jsonwebtokens/8.22.0/microsoft.identitymodel.jsonwebtokens.8.22.0.nupkg,144.6,,,,,ok,Yes
Microsoft.Extensions.FileProviders.Physical,10.0.11,3769514709.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/Microsoft.Extensions.FileProviders.Physical.xml,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.Extensions.FileProviders.Physical,,in the package,lib/net10.0/Microsoft.Extensions.FileProviders.Physical.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.extensions.fileproviders.physical/10.0.11/microsoft.extensions.fileproviders.physical.10.0.11.nupkg,24.3,redirected,,,,redirected,Yes
System.Linq,4.3.0,3765062709.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Linq.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Linq,,in the package,ref/netcore50/System.Linq.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.linq/4.3.0/system.linq.4.3.0.nupkg,166.9,redirected,,,,redirected,Yes
Microsoft.Extensions.Caching.Memory,10.0.11,3741880931.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/Microsoft.Extensions.Caching.Memory.xml,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.Extensions.Caching.Memory,,in the package,lib/net10.0/Microsoft.Extensions.Caching.Memory.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.extensions.caching.memory/10.0.11/microsoft.extensions.caching.memory.10.0.11.nupkg,24.5,redirected,,,,redirected,Yes
Microsoft.Extensions.Caching.Abstractions,10.0.11,3721895851.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/Microsoft.Extensions.Caching.Abstractions.xml,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.Extensions.Caching.Abstractions,,in the package,lib/net10.0/Microsoft.Extensions.Caching.Abstractions.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.extensions.caching.abstractions/10.0.11/microsoft.extensions.caching.abstractions.10.0.11.nupkg,73.2,redirected,,,,redirected,Yes
System.Runtime.InteropServices,4.3.0,3670955694.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Runtime.InteropServices.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Runtime.InteropServices,,in the package,ref/netcore50/System.Runtime.InteropServices.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.runtime.interopservices/4.3.0/system.runtime.interopservices.4.3.0.nupkg,376.5,redirected,,,,redirected,Yes
Microsoft.Win32.Registry,5.0.0,3667881997.0,xml docs; homepage,1,,,,,,lib/net461/Microsoft.Win32.Registry.xml,https://github.com/dotnet/runtime,,,,https://github.com/dotnet/runtime,,https://www.nuget.org/packages/Microsoft.Win32.Registry,,in the package,lib/net461/Microsoft.Win32.Registry.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.win32.registry/5.0.0/microsoft.win32.registry.5.0.0.nupkg,92.6,,,,,ok,Yes
NETStandard.Library,2.0.3,3649844578.0,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/NETStandard.Library,,not in the package,,,No,,0.0,redirected,,,,redirected,Yes
System.Linq.Expressions,4.3.0,3648869132.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Linq.Expressions.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Linq.Expressions,,in the package,ref/netcore50/System.Linq.Expressions.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.linq.expressions/4.3.0/system.linq.expressions.4.3.0.nupkg,504.1,redirected,,,,redirected,Yes
System.Reflection.Emit.ILGeneration,4.7.0,3635974923.0,xml docs; homepage,1,,,,,,lib/netstandard1.0/System.Reflection.Emit.ILGeneration.xml,https://github.com/dotnet/corefx,,,,https://github.com/dotnet/corefx,,https://www.nuget.org/packages/System.Reflection.Emit.ILGeneration,,in the package,lib/netstandard1.0/System.Reflection.Emit.ILGeneration.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.reflection.emit.ilgeneration/4.7.0/system.reflection.emit.ilgeneration.4.7.0.nupkg,56.0,,,,,ok,Yes
System.Text.Encoding.CodePages,10.0.11,3607685878.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/System.Text.Encoding.CodePages.xml,https://github.com/dotnet/dotnet,,,,https://dot.net/,,https://www.nuget.org/packages/System.Text.Encoding.CodePages,,in the package,lib/net10.0/System.Text.Encoding.CodePages.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.text.encoding.codepages/10.0.11/system.text.encoding.codepages.10.0.11.nupkg,2.0,redirected,,,,redirected,Yes
System.Text.RegularExpressions,4.3.1,3588203288.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Text.RegularExpressions.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Text.RegularExpressions,,in the package,ref/netcore50/System.Text.RegularExpressions.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.text.regularexpressions/4.3.1/system.text.regularexpressions.4.3.1.nupkg,83.3,redirected,,,,redirected,Yes
System.Runtime.Handles,4.3.0,3582876813.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netstandard1.3/System.Runtime.Handles.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Runtime.Handles,,in the package,ref/netstandard1.3/System.Runtime.Handles.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.runtime.handles/4.3.0/system.runtime.handles.4.3.0.nupkg,12.6,redirected,,,,redirected,Yes
Microsoft.Extensions.Options.ConfigurationExtensions,10.0.11,3571406518.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/Microsoft.Extensions.Options.ConfigurationExtensions.xml,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.Extensions.Options.ConfigurationExtensions,,in the package,lib/net10.0/Microsoft.Extensions.Options.ConfigurationExtensions.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.extensions.options.configurationextensions/10.0.11/microsoft.extensions.options.configurationextensions.10.0.11.nupkg,12.8,redirected,,,,redirected,Yes
System.Reflection.Extensions,4.3.0,3569612252.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Reflection.Extensions.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Reflection.Extensions,,in the package,ref/netcore50/System.Reflection.Extensions.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.reflection.extensions/4.3.0/system.reflection.extensions.4.3.0.nupkg,41.9,redirected,,,,redirected,Yes
System.Net.Http,4.3.4,3564779224.0,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Net.Http,,not in the package,,,No,,0.0,redirected,,,,redirected,Yes
Microsoft.Extensions.Configuration.FileExtensions,10.0.11,3527045221.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/Microsoft.Extensions.Configuration.FileExtensions.xml,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.Extensions.Configuration.FileExtensions,,in the package,lib/net10.0/Microsoft.Extensions.Configuration.FileExtensions.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.extensions.configuration.fileextensions/10.0.11/microsoft.extensions.configuration.fileextensions.10.0.11.nupkg,11.4,redirected,,,,redirected,Yes
System.IO.FileSystem,4.3.0,3491526730.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netstandard1.3/System.IO.FileSystem.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.IO.FileSystem,,in the package,ref/netstandard1.3/System.IO.FileSystem.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.io.filesystem/4.3.0/system.io.filesystem.4.3.0.nupkg,276.5,redirected,,,,redirected,Yes
Microsoft.Extensions.DependencyModel,10.0.11,3484947486.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/Microsoft.Extensions.DependencyModel.xml,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.Extensions.DependencyModel,,in the package,lib/net10.0/Microsoft.Extensions.DependencyModel.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.extensions.dependencymodel/10.0.11/microsoft.extensions.dependencymodel.10.0.11.nupkg,38.3,redirected,,,,redirected,Yes
System.IO.FileSystem.Primitives,4.3.0,3482418253.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netstandard1.3/System.IO.FileSystem.Primitives.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.IO.FileSystem.Primitives,,in the package,ref/netstandard1.3/System.IO.FileSystem.Primitives.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.io.filesystem.primitives/4.3.0/system.io.filesystem.primitives.4.3.0.nupkg,9.6,redirected,,,,redirected,Yes
System.Reflection.Metadata,10.0.11,3482157430.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/System.Reflection.Metadata.xml,https://github.com/dotnet/dotnet,,,,https://dot.net/,,https://www.nuget.org/packages/System.Reflection.Metadata,,in the package,lib/net10.0/System.Reflection.Metadata.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.reflection.metadata/10.0.11/system.reflection.metadata.10.0.11.nupkg,658.6,redirected,,,,redirected,Yes
System.ObjectModel,4.3.0,3479871945.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.ObjectModel.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.ObjectModel,,in the package,ref/netcore50/System.ObjectModel.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.objectmodel/4.3.0/system.objectmodel.4.3.0.nupkg,65.6,redirected,,,,redirected,Yes
System.ComponentModel.Annotations,5.0.0,3363450107.0,xml docs; homepage,1,,,,,,lib/netstandard2.1/System.ComponentModel.Annotations.xml,https://github.com/dotnet/runtime,,,,https://github.com/dotnet/runtime,,https://www.nuget.org/packages/System.ComponentModel.Annotations,,in the package,lib/netstandard2.1/System.ComponentModel.Annotations.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.componentmodel.annotations/5.0.0/system.componentmodel.annotations.5.0.0.nupkg,102.8,,,,,ok,Yes
System.Text.Encoding.Extensions,4.3.0,3289263151.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Text.Encoding.Extensions.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Text.Encoding.Extensions,,in the package,ref/netcore50/System.Text.Encoding.Extensions.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.text.encoding.extensions/4.3.0/system.text.encoding.extensions.4.3.0.nupkg,104.1,redirected,,,,redirected,Yes
System.Xml.ReaderWriter,4.3.1,3243106538.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Xml.ReaderWriter.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Xml.ReaderWriter,,in the package,ref/netcore50/System.Xml.ReaderWriter.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.xml.readerwriter/4.3.1/system.xml.readerwriter.4.3.1.nupkg,295.4,redirected,,,,redirected,Yes
