package,version,downloads,doc_types_available,link_count,handwritten_site,tool_generated_docs,readme_in_package,docs_folder_in_package,docs_folder_files,xml_docs_in_package,github_repo,github_docs_folder,github_wiki,github_pages,homepage,changelog,registry_page,doc_coverage_pct
System.Diagnostics.EventLog,10.0.11,2566772822,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/System.Diagnostics.EventLog.xml,https://github.com/dotnet/dotnet,,,,https://dot.net/,,https://www.nuget.org/packages/System.Diagnostics.EventLog,
runtime.native.System.Net.Http,4.3.1,2566035841,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/runtime.native.System.Net.Http,
System.Globalization.Extensions,4.3.0,2565849704,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netstandard1.3/System.Globalization.Extensions.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Globalization.Extensions,
System.Security.Cryptography.Csp,4.3.0,2561592914,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Security.Cryptography.Csp,
Microsoft.AspNetCore.Http.Abstractions,2.3.12,2561314642,hand-written site; xml docs; homepage,2,https://asp.net/,,,,,lib/netstandard2.0/Microsoft.AspNetCore.Http.Abstractions.xml,https://github.com/dotnet/aspnetcore,,,,https://asp.net/,,https://www.nuget.org/packages/Microsoft.AspNetCore.Http.Abstractions,
Microsoft.Extensions.Http,10.0.11,2512940188,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/Microsoft.Extensions.Http.xml,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.Extensions.Http,
System.Console,4.3.1,2486416790,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netstandard1.3/System.Console.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Console,
Microsoft.Extensions.Logging.Configuration,10.0.11,2467065706,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/Microsoft.Extensions.Logging.Configuration.xml,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.Extensions.Logging.Configuration,
Microsoft.EntityFrameworkCore,10.0.11,2443406932,hand-written site; xml docs; homepage,2,https://docs.microsoft.com/ef/core/,,,,,lib/net10.0/Microsoft.EntityFrameworkCore.xml,https://github.com/dotnet/efcore,,,,https://docs.microsoft.com/ef/core/,,https://www.nuget.org/packages/Microsoft.EntityFrameworkCore,
Microsoft.Net.Http.Headers,10.0.11,2440305113,hand-written site; xml docs; homepage,2,https://asp.net/,,,,,lib/net10.0/Microsoft.Net.Http.Headers.xml,https://github.com/dotnet/aspnetcore,,,,https://asp.net/,,https://www.nuget.org/packages/Microsoft.Net.Http.Headers,
System.IO.Compression,4.3.0,2433577399,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.IO.Compression.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.IO.Compression,
System.Net.Sockets,4.3.0,2389318359,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netstandard1.3/System.Net.Sockets.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Net.Sockets,
